,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,required_col,new_col
19,5,1,3,1,1,8,3251,542,327,50,96.691236,01/14/2022,"block_3,line_1,word_ 8",Named Insured CHARLES M. LUCHS Date Requested 01/14/2022
20,5,1,3,1,2,1,1061,769,190,46,96.622875,Chubb,"block_3,line_2,word_ 1",Chubb Personal Flood Program Product Availability By State of Risk
21,5,1,3,1,2,2,1273,770,245,45,96.189474,Personal,"block_3,line_2,word_ 2",Chubb Personal Flood Program Product Availability By State of Risk
22,5,1,3,1,2,3,1537,770,160,45,95.575614,Flood,"block_3,line_2,word_ 3",Chubb Personal Flood Program Product Availability By State of Risk
23,5,1,3,1,2,4,1717,770,251,59,96.043224,Program,"block_3,line_2,word_ 4",Chubb Personal Flood Program Product Availability By State of Risk
24,5,1,3,1,2,5,1989,770,228,45,96.607262,Product,"block_3,line_2,word_ 5",Chubb Personal Flood Program Product Availability By State of Risk
25,5,1,3,1,2,6,2235,769,331,60,96.361754,Availability,"block_3,line_2,word_ 6",Chubb Personal Flood Program Product Availability By State of Risk
26,5,1,3,1,2,7,2586,770,74,59,96.109886,By,"block_3,line_2,word_ 7",Chubb Personal Flood Program Product Availability By State of Risk
27,5,1,3,1,2,8,2681,769,140,46,96.109886,State,"block_3,line_2,word_ 8",Chubb Personal Flood Program Product Availability By State of Risk
28,5,1,3,1,2,9,2841,769,59,46,96.365993,of,"block_3,line_2,word_ 9",Chubb Personal Flood Program Product Availability By State of Risk
29,5,1,3,1,2,10,2912,769,129,46,96.594364,Risk,"block_3,line_2,word_ 10",Chubb Personal Flood Program Product Availability By State of Risk
30,5,1,4,1,1,1,1377,1002,100,54,95.198065,All,"block_4,line_1,word_ 1",All policy applications should be sent to:
31,5,1,4,1,1,2,1499,1002,202,71,95.796866,policy,"block_4,line_1,word_ 2",All policy applications should be sent to:
32,5,1,4,1,1,3,1726,1002,406,71,96.155913,applications,"block_4,line_1,word_ 3",All policy applications should be sent to:
33,5,1,4,1,1,4,2159,1003,222,54,96.206959,should,"block_4,line_1,word_ 4",All policy applications should be sent to:
34,5,1,4,1,1,5,2404,1003,77,54,96.934519,be,"block_4,line_1,word_ 5",All policy applications should be sent to:
35,5,1,4,1,1,6,2505,1006,134,51,96.426628,sent,"block_4,line_1,word_ 6",All policy applications should be sent to:
36,5,1,4,1,1,7,2661,1006,86,51,96.353631,to:,"block_4,line_1,word_ 7",All policy applications should be sent to:
37,5,1,4,1,2,1,1459,1091,190,55,96.41183,WNC,"block_4,line_2,word_ 1","WNC First Insurance Services, Inc."
38,5,1,4,1,2,2,1675,1091,162,55,96.671186,First,"block_4,line_2,word_ 2","WNC First Insurance Services, Inc."
39,5,1,4,1,2,3,1860,1092,338,54,96.289991,Insurance,"block_4,line_2,word_ 3","WNC First Insurance Services, Inc."
40,5,1,4,1,2,4,2224,1091,293,68,96.643084,"Services,","block_4,line_2,word_ 4","WNC First Insurance Services, Inc."
41,5,1,4,1,2,5,2542,1092,126,54,96.479991,Inc.,"block_4,line_2,word_ 5","WNC First Insurance Services, Inc."
42,5,1,5,1,1,1,2428,1196,178,45,96.445673,MAIL,"block_5,line_1,word_ 1",MAIL ORIGINAL SIGNED
43,5,1,5,1,1,2,2628,1196,339,46,95.708645,ORIGINAL,"block_5,line_1,word_ 2",MAIL ORIGINAL SIGNED
44,5,1,5,1,1,3,2989,1196,249,46,95.708645,SIGNED,"block_5,line_1,word_ 3",MAIL ORIGINAL SIGNED
45,5,1,5,1,2,1,2533,1270,466,46,95.910079,APPLICATION,"block_5,line_2,word_ 1",APPLICATION TO:
46,5,1,5,1,2,2,3019,1270,111,46,95.910079,TO:,"block_5,line_2,word_ 2",APPLICATION TO:
47,5,1,5,1,3,1,2401,1344,159,46,96.139254,WNC,"block_5,line_3,word_ 1",WNC First Insurance Services
48,5,1,5,1,3,2,2581,1344,135,46,96.573266,First,"block_5,line_3,word_ 2",WNC First Insurance Services
49,5,1,5,1,3,3,2734,1345,283,45,95.907985,Insurance,"block_5,line_3,word_ 3",WNC First Insurance Services
50,5,1,5,1,3,4,3038,1344,228,46,96.385088,Services,"block_5,line_3,word_ 4",WNC First Insurance Services
51,5,1,5,1,4,1,2466,1419,160,45,96.629725,Flood,"block_5,line_4,word_ 1",Flood Underwriting Dept.
52,5,1,5,1,4,2,2647,1418,385,59,96.075337,Underwriting,"block_5,line_4,word_ 2",Flood Underwriting Dept.
53,5,1,5,1,4,3,3051,1419,150,58,96.609449,Dept.,"block_5,line_4,word_ 3",Flood Underwriting Dept.
54,5,1,5,1,5,1,1217,1460,242,95,96.697093,EMAIL:,"block_5,line_5,word_ 1",EMAIL: 9200 South Dadeland Blvd
55,5,1,5,1,5,2,2475,1492,128,46,96.967485,9200,"block_5,line_5,word_ 2",EMAIL: 9200 South Dadeland Blvd
56,5,1,5,1,5,3,2626,1491,152,47,93.268085,South,"block_5,line_5,word_ 3",EMAIL: 9200 South Dadeland Blvd
57,5,1,5,1,5,4,2796,1491,254,47,92.369964,Dadeland,"block_5,line_5,word_ 4",EMAIL: 9200 South Dadeland Blvd
58,5,1,5,1,5,5,3068,1491,128,47,96.587644,Blvd,"block_5,line_5,word_ 5",EMAIL: 9200 South Dadeland Blvd
59,5,1,6,1,1,1,985,1533,713,68,89.316221,chubbflood@wncfirst.com,"block_6,line_1,word_ 1",chubbflood@wncfirst.com Suite 409
60,5,1,6,1,1,2,2711,1564,132,47,96.282926,Suite,"block_6,line_1,word_ 2",chubbflood@wncfirst.com Suite 409
61,5,1,6,1,1,3,2862,1565,96,46,96.942334,409,"block_6,line_1,word_ 3",chubbflood@wncfirst.com Suite 409
62,5,1,7,1,1,1,2599,1638,190,57,95.41484,"Miami,","block_7,line_1,word_ 1","Miami, FL 33156"
63,5,1,7,1,1,2,2810,1640,75,44,94.342929,FL,"block_7,line_1,word_ 2","Miami, FL 33156"
64,5,1,7,1,1,3,2907,1639,161,46,94.342929,33156,"block_7,line_1,word_ 3","Miami, FL 33156"
65,5,1,7,1,2,1,2320,1709,145,35,96.862546,NOTE:,"block_7,line_2,word_ 1",NOTE: THE APPLICATION MUST BE SIGNED
66,5,1,7,1,2,2,2483,1710,94,33,96.237774,THE,"block_7,line_2,word_ 2",NOTE: THE APPLICATION MUST BE SIGNED
67,5,1,7,1,2,3,2592,1709,328,35,96.237774,APPLICATION,"block_7,line_2,word_ 3",NOTE: THE APPLICATION MUST BE SIGNED
68,5,1,7,1,2,4,2935,1709,137,35,96.668529,MUST,"block_7,line_2,word_ 4",NOTE: THE APPLICATION MUST BE SIGNED
69,5,1,7,1,2,5,3088,1710,61,33,96.726433,BE,"block_7,line_2,word_ 5",NOTE: THE APPLICATION MUST BE SIGNED
70,5,1,7,1,2,6,3167,1709,179,35,96.857156,SIGNED,"block_7,line_2,word_ 6",NOTE: THE APPLICATION MUST BE SIGNED
71,5,1,7,1,3,1,2364,1766,68,33,96.944666,BY,"block_7,line_3,word_ 1","BY THE INSURED, THE ORIGINAL MUST"
72,5,1,7,1,3,2,2448,1766,94,33,96.48058,THE,"block_7,line_3,word_ 2","BY THE INSURED, THE ORIGINAL MUST"
73,5,1,7,1,3,3,2557,1765,227,42,95.996129,"INSURED,","block_7,line_3,word_ 3","BY THE INSURED, THE ORIGINAL MUST"
74,5,1,7,1,3,4,2801,1766,94,33,96.843657,THE,"block_7,line_3,word_ 4","BY THE INSURED, THE ORIGINAL MUST"
75,5,1,7,1,3,5,2912,1765,239,35,95.703777,ORIGINAL,"block_7,line_3,word_ 5","BY THE INSURED, THE ORIGINAL MUST"
76,5,1,7,1,3,6,3167,1765,137,35,96.426456,MUST,"block_7,line_3,word_ 6","BY THE INSURED, THE ORIGINAL MUST"
77,5,1,7,1,4,1,2236,1822,62,33,95.561362,BE,"block_7,line_4,word_ 1",BE MAILED IN ORDER TO HAVE A POLICY ISSUED.
78,5,1,7,1,4,2,2313,1821,192,34,95.561362,MAILED,"block_7,line_4,word_ 2",BE MAILED IN ORDER TO HAVE A POLICY ISSUED.
79,5,1,7,1,4,3,2521,1822,51,34,96.889649,IN,"block_7,line_4,word_ 3",BE MAILED IN ORDER TO HAVE A POLICY ISSUED.
80,5,1,7,1,4,4,2588,1821,169,35,96.304652,ORDER,"block_7,line_4,word_ 4",BE MAILED IN ORDER TO HAVE A POLICY ISSUED.
81,5,1,7,1,4,5,2771,1821,63,35,96.021812,TO,"block_7,line_4,word_ 5",BE MAILED IN ORDER TO HAVE A POLICY ISSUED.
82,5,1,7,1,4,6,2850,1821,137,35,94.896852,HAVE,"block_7,line_4,word_ 6",BE MAILED IN ORDER TO HAVE A POLICY ISSUED.
83,5,1,7,1,4,7,3001,1821,36,34,94.896852,A,"block_7,line_4,word_ 7",BE MAILED IN ORDER TO HAVE A POLICY ISSUED.
84,5,1,7,1,4,8,3051,1821,180,35,96.755474,POLICY,"block_7,line_4,word_ 8",BE MAILED IN ORDER TO HAVE A POLICY ISSUED.
85,5,1,7,1,4,9,3246,1821,184,35,96.21891,ISSUED.,"block_7,line_4,word_ 9",BE MAILED IN ORDER TO HAVE A POLICY ISSUED.
86,5,1,8,1,1,1,389,1164,3358,728,95, ,"block_8,line_1,word_ 1", 
87,5,1,9,1,1,1,375,2130,388,55,94.745816,PAYMENT,"block_9,line_1,word_ 1",PAYMENT INFORMATION: If payment is sent with the application (preferred method) please send to the
88,5,1,9,1,1,2,774,2130,599,55,94.745816,INFORMATION:,"block_9,line_1,word_ 2",PAYMENT INFORMATION: If payment is sent with the application (preferred method) please send to the
89,5,1,9,1,1,3,1395,2128,66,73,85.498921,If,"block_9,line_1,word_ 3",PAYMENT INFORMATION: If payment is sent with the application (preferred method) please send to the
90,5,1,9,1,1,4,1457,2139,281,62,96.51263,payment,"block_9,line_1,word_ 4",PAYMENT INFORMATION: If payment is sent with the application (preferred method) please send to the
91,5,1,9,1,1,5,1759,2133,49,52,96.56032,is,"block_9,line_1,word_ 5",PAYMENT INFORMATION: If payment is sent with the application (preferred method) please send to the
92,5,1,9,1,1,6,1829,2139,131,46,96.524405,sent,"block_9,line_1,word_ 6",PAYMENT INFORMATION: If payment is sent with the application (preferred method) please send to the
93,5,1,9,1,1,7,1981,2129,131,56,96.027745,with,"block_9,line_1,word_ 7",PAYMENT INFORMATION: If payment is sent with the application (preferred method) please send to the
94,5,1,9,1,1,8,2139,2129,94,56,96.027745,the,"block_9,line_1,word_ 8",PAYMENT INFORMATION: If payment is sent with the application (preferred method) please send to the
95,5,1,9,1,1,9,2256,2129,358,72,96.366367,application,"block_9,line_1,word_ 9",PAYMENT INFORMATION: If payment is sent with the application (preferred method) please send to the
96,5,1,9,1,1,10,2643,2128,327,73,96.398773,(preferred,"block_9,line_1,word_ 10",PAYMENT INFORMATION: If payment is sent with the application (preferred method) please send to the
97,5,1,9,1,1,11,2989,2129,255,72,96.221832,method),"block_9,line_1,word_ 11",PAYMENT INFORMATION: If payment is sent with the application (preferred method) please send to the
98,5,1,9,1,1,12,3260,2129,212,72,96.708014,please,"block_9,line_1,word_ 12",PAYMENT INFORMATION: If payment is sent with the application (preferred method) please send to the
99,5,1,9,1,1,13,3493,2129,150,56,96.785198,send,"block_9,line_1,word_ 13",PAYMENT INFORMATION: If payment is sent with the application (preferred method) please send to the
100,5,1,9,1,1,14,3663,2139,56,46,96.759996,to,"block_9,line_1,word_ 14",PAYMENT INFORMATION: If payment is sent with the application (preferred method) please send to the
101,5,1,9,1,1,15,3745,2129,94,56,96.982233,the,"block_9,line_1,word_ 15",PAYMENT INFORMATION: If payment is sent with the application (preferred method) please send to the
102,5,1,9,1,2,1,375,2217,241,56,96.916366,Florida,"block_9,line_2,word_ 1","Florida address above. Payments made after the policy is issued, upon receipt of the invoice, should be"
103,5,1,9,1,2,2,641,2217,245,56,96.669669,address,"block_9,line_2,word_ 2","Florida address above. Payments made after the policy is issued, upon receipt of the invoice, should be"
104,5,1,9,1,2,3,910,2217,200,56,96.370264,above.,"block_9,line_2,word_ 3","Florida address above. Payments made after the policy is issued, upon receipt of the invoice, should be"
105,5,1,9,1,2,4,1137,2219,311,70,95.56392,Payments,"block_9,line_2,word_ 4","Florida address above. Payments made after the policy is issued, upon receipt of the invoice, should be"
106,5,1,9,1,2,5,1472,2217,169,56,96.709001,made,"block_9,line_2,word_ 5","Florida address above. Payments made after the policy is issued, upon receipt of the invoice, should be"
107,5,1,9,1,2,6,1665,2216,150,73,96.800087,after,"block_9,line_2,word_ 6","Florida address above. Payments made after the policy is issued, upon receipt of the invoice, should be"
108,5,1,9,1,2,7,1837,2217,93,56,96.42934,the,"block_9,line_2,word_ 7","Florida address above. Payments made after the policy is issued, upon receipt of the invoice, should be"
109,5,1,9,1,2,8,1943,2217,204,72,96.121435,policy,"block_9,line_2,word_ 8","Florida address above. Payments made after the policy is issued, upon receipt of the invoice, should be"
110,5,1,9,1,2,9,2170,2221,48,52,95.545603,is,"block_9,line_2,word_ 9","Florida address above. Payments made after the policy is issued, upon receipt of the invoice, should be"
111,5,1,9,1,2,10,2243,2217,208,65,95.545603,"issued,","block_9,line_2,word_ 10","Florida address above. Payments made after the policy is issued, upon receipt of the invoice, should be"
112,5,1,9,1,2,11,2483,2237,153,52,96.16259,upon,"block_9,line_2,word_ 11","Florida address above. Payments made after the policy is issued, upon receipt of the invoice, should be"
113,5,1,9,1,2,12,2662,2221,222,68,96.16259,receipt,"block_9,line_2,word_ 12","Florida address above. Payments made after the policy is issued, upon receipt of the invoice, should be"
114,5,1,9,1,2,13,2904,2216,76,73,96.779329,of,"block_9,line_2,word_ 13","Florida address above. Payments made after the policy is issued, upon receipt of the invoice, should be"
115,5,1,9,1,2,14,2988,2217,93,56,96.94523,the,"block_9,line_2,word_ 14","Florida address above. Payments made after the policy is issued, upon receipt of the invoice, should be"
116,5,1,9,1,2,15,3105,2221,239,61,96.7243,"invoice,","block_9,line_2,word_ 15","Florida address above. Payments made after the policy is issued, upon receipt of the invoice, should be"
117,5,1,9,1,2,16,3372,2217,218,56,95.986062,should,"block_9,line_2,word_ 16","Florida address above. Payments made after the policy is issued, upon receipt of the invoice, should be"
118,5,1,9,1,2,17,3609,2217,72,56,96.788901,be,"block_9,line_2,word_ 17","Florida address above. Payments made after the policy is issued, upon receipt of the invoice, should be"
119,5,1,9,1,3,1,376,2306,170,56,95.843758,made,"block_9,line_3,word_ 1",made payable and mailed to:
120,5,1,9,1,3,2,559,2306,260,72,95.472428,payable,"block_9,line_3,word_ 2",made payable and mailed to:
121,5,1,9,1,3,3,843,2306,121,56,96.151636,and,"block_9,line_3,word_ 3",made payable and mailed to:
122,5,1,9,1,3,4,982,2306,220,56,96.743514,mailed,"block_9,line_3,word_ 4",made payable and mailed to:
123,5,1,9,1,3,5,1222,2316,80,46,96.119695,to:,"block_9,line_3,word_ 5",made payable and mailed to:
124,5,1,9,1,4,1,1918,2410,274,55,95.883054,CHUBB,"block_9,line_4,word_ 1",CHUBB
125,5,1,9,1,5,1,1831,2499,108,55,96.491868,PO,"block_9,line_5,word_ 1",PO Box 3362
126,5,1,9,1,5,2,1958,2500,136,54,96.0562,Box,"block_9,line_5,word_ 2",PO Box 3362
127,5,1,9,1,5,3,2114,2499,158,55,96.0562,3362,"block_9,line_5,word_ 3",PO Box 3362
128,5,1,9,1,6,1,1517,2587,193,55,96.245288,South,"block_9,line_6,word_ 1",South Pasadena CA 91030-6362
129,5,1,9,1,6,2,1732,2587,320,55,96.199337,Pasadena,"block_9,line_6,word_ 2",South Pasadena CA 91030-6362
130,5,1,9,1,6,3,2079,2587,97,55,96.089888,CA,"block_9,line_6,word_ 3",South Pasadena CA 91030-6362
131,5,1,9,1,6,4,2204,2587,383,55,96.31867,91030-6362,"block_9,line_6,word_ 4",South Pasadena CA 91030-6362
132,5,1,10,1,1,1,769,2707,121,54,96.098597,For,"block_10,line_1,word_ 1","For assistance, call or e-mail WNC First Insurance Services:"
133,5,1,10,1,1,2,916,2706,350,68,96.476126,"assistance,","block_10,line_1,word_ 2","For assistance, call or e-mail WNC First Insurance Services:"
134,5,1,10,1,1,3,1292,2707,116,54,95.160924,call,"block_10,line_1,word_ 3","For assistance, call or e-mail WNC First Insurance Services:"
135,5,1,10,1,1,4,1432,2722,71,39,96.572558,or,"block_10,line_1,word_ 4","For assistance, call or e-mail WNC First Insurance Services:"
136,5,1,10,1,1,5,1528,2706,209,55,94.07224,e-mail,"block_10,line_1,word_ 5","For assistance, call or e-mail WNC First Insurance Services:"
137,5,1,10,1,1,6,1759,2706,190,55,96.447936,WNC,"block_10,line_1,word_ 6","For assistance, call or e-mail WNC First Insurance Services:"
138,5,1,10,1,1,7,1976,2706,161,55,96.698087,First,"block_10,line_1,word_ 7","For assistance, call or e-mail WNC First Insurance Services:"
139,5,1,10,1,1,8,2160,2707,339,54,96.756409,Insurance,"block_10,line_1,word_ 8","For assistance, call or e-mail WNC First Insurance Services:"
140,5,1,10,1,1,9,2524,2706,296,55,96.282255,Services:,"block_10,line_1,word_ 9","For assistance, call or e-mail WNC First Insurance Services:"
141,5,1,10,1,2,1,1457,2813,215,57,96.764536,Phone:,"block_10,line_2,word_ 1",Phone: 888.386.9488
142,5,1,10,1,2,2,1703,2815,430,55,96.32904,888.386.9488,"block_10,line_2,word_ 2",Phone: 888.386.9488
143,5,1,10,1,3,1,971,2921,252,57,96.07981,Thomas,"block_10,line_3,word_ 1","Thomas Phillips, ext. 5004tphillips@wncfirst.com"
144,5,1,10,1,3,2,1248,2921,259,73,94.88489,"Phillips,","block_10,line_3,word_ 2","Thomas Phillips, ext. 5004tphillips@wncfirst.com"
145,5,1,10,1,3,3,1534,2930,109,48,93.236651,ext.,"block_10,line_3,word_ 3","Thomas Phillips, ext. 5004tphillips@wncfirst.com"
146,5,1,10,1,3,4,1673,2923,950,71,88.114026,5004tphillips@wncfirst.com,"block_10,line_3,word_ 4","Thomas Phillips, ext. 5004tphillips@wncfirst.com"
147,5,1,10,1,4,1,999,3013,224,54,96.463612,Lauren,"block_10,line_4,word_ 1","Lauren Savage, ext. 5006 Ilsavage@wncfirst.com"
148,5,1,10,1,4,2,1248,3012,242,71,96.307107,"Savage,","block_10,line_4,word_ 2","Lauren Savage, ext. 5006 Ilsavage@wncfirst.com"
149,5,1,10,1,4,3,1517,3018,109,49,96.480921,ext.,"block_10,line_4,word_ 3","Lauren Savage, ext. 5006 Ilsavage@wncfirst.com"
150,5,1,10,1,4,4,1656,3012,153,55,93.128363,5006,"block_10,line_4,word_ 4","Lauren Savage, ext. 5006 Ilsavage@wncfirst.com"
151,5,1,10,1,4,5,1834,3012,762,71,45.609355,Ilsavage@wncfirst.com,"block_10,line_4,word_ 5","Lauren Savage, ext. 5006 Ilsavage@wncfirst.com"
152,5,1,10,1,5,1,991,3098,239,57,93.303631,Scarlett,"block_10,line_5,word_ 1","Scarlett Asorey, ext. 5007 sasorey@wncfirst.com"
153,5,1,10,1,5,2,1251,3100,246,71,91.728396,"Asorey,","block_10,line_5,word_ 2","Scarlett Asorey, ext. 5007 sasorey@wncfirst.com"
154,5,1,10,1,5,3,1524,3107,109,48,96.706523,ext.,"block_10,line_5,word_ 3","Scarlett Asorey, ext. 5007 sasorey@wncfirst.com"
155,5,1,10,1,5,4,1663,3100,153,55,93.045864,5007,"block_10,line_5,word_ 4","Scarlett Asorey, ext. 5007 sasorey@wncfirst.com"
156,5,1,10,1,5,5,1842,3100,765,71,88.066009,sasorey@wncfirst.com,"block_10,line_5,word_ 5","Scarlett Asorey, ext. 5007 sasorey@wncfirst.com"
157,5,1,10,1,6,1,1028,3187,184,73,93.293251,Lydia,"block_10,line_6,word_ 1","Lydia Argote, ext. 5005 largote@wncfirst.com"
158,5,1,10,1,6,2,1233,3189,237,71,92.991645,"Argote,","block_10,line_6,word_ 2","Lydia Argote, ext. 5005 largote@wncfirst.com"
159,5,1,10,1,6,3,1497,3195,109,49,96.230754,ext.,"block_10,line_6,word_ 3","Lydia Argote, ext. 5005 largote@wncfirst.com"
160,5,1,10,1,6,4,1636,3189,150,55,93.095058,5005,"block_10,line_6,word_ 4","Lydia Argote, ext. 5005 largote@wncfirst.com"
161,5,1,10,1,6,5,1814,3189,753,71,90.847365,largote@wncfirst.com,"block_10,line_6,word_ 5","Lydia Argote, ext. 5005 largote@wncfirst.com"
162,5,1,10,1,7,1,847,3278,305,70,92.746214,Dayanara,"block_10,line_7,word_ 1","Dayanara Lago-Ciriaco, ext. 5003 dciriaco@wncfirst.com"
163,5,1,10,1,7,2,1174,3275,441,73,68.811495,"Lago-Ciriaco,","block_10,line_7,word_ 2","Dayanara Lago-Ciriaco, ext. 5003 dciriaco@wncfirst.com"
164,5,1,10,1,7,3,1642,3283,108,49,96.652689,ext.,"block_10,line_7,word_ 3","Dayanara Lago-Ciriaco, ext. 5003 dciriaco@wncfirst.com"
165,5,1,10,1,7,4,1780,3277,149,55,93.291693,5003,"block_10,line_7,word_ 4","Dayanara Lago-Ciriaco, ext. 5003 dciriaco@wncfirst.com"
166,5,1,10,1,7,5,1959,3277,787,71,89.440389,dciriaco@wncfirst.com,"block_10,line_7,word_ 5","Dayanara Lago-Ciriaco, ext. 5003 dciriaco@wncfirst.com"
167,5,1,10,1,8,1,1083,3367,219,70,96.868562,Tracey,"block_10,line_8,word_ 1","Tracey Reid, ext. 5009 treid@wncfirst.com"
168,5,1,10,1,8,2,1324,3364,166,69,96.515621,"Reid,","block_10,line_8,word_ 2","Tracey Reid, ext. 5009 treid@wncfirst.com"
169,5,1,10,1,8,3,1517,3373,109,48,96.054606,ext.,"block_10,line_8,word_ 3","Tracey Reid, ext. 5009 treid@wncfirst.com"
170,5,1,10,1,8,4,1656,3366,153,55,93.301448,5009,"block_10,line_8,word_ 4","Tracey Reid, ext. 5009 treid@wncfirst.com"
171,5,1,10,1,8,5,1834,3366,677,71,88.798577,treid@wncfirst.com,"block_10,line_8,word_ 5","Tracey Reid, ext. 5009 treid@wncfirst.com"
172,5,1,11,1,1,1,377,3559,83,54,95.833435,To,"block_11,line_1,word_ 1","To ensure proper rating and coverage, please make sure that the following information is provided on the"
173,5,1,11,1,1,2,486,3575,204,38,95.833435,ensure,"block_11,line_1,word_ 2","To ensure proper rating and coverage, please make sure that the following information is provided on the"
174,5,1,11,1,1,3,712,3575,209,54,96.227072,proper,"block_11,line_1,word_ 3","To ensure proper rating and coverage, please make sure that the following information is provided on the"
175,5,1,11,1,1,4,942,3556,183,73,96.662073,rating,"block_11,line_1,word_ 4","To ensure proper rating and coverage, please make sure that the following information is provided on the"
176,5,1,11,1,1,5,1150,3556,113,57,96.943139,and,"block_11,line_1,word_ 5","To ensure proper rating and coverage, please make sure that the following information is provided on the"
177,5,1,11,1,1,6,1286,3575,302,54,96.525285,"coverage,","block_11,line_1,word_ 6","To ensure proper rating and coverage, please make sure that the following information is provided on the"
178,5,1,11,1,1,7,1612,3556,197,73,96.019717,please,"block_11,line_1,word_ 7","To ensure proper rating and coverage, please make sure that the following information is provided on the"
179,5,1,11,1,1,8,1832,3556,170,57,96.718885,make,"block_11,line_1,word_ 8","To ensure proper rating and coverage, please make sure that the following information is provided on the"
180,5,1,11,1,1,9,2029,3575,126,38,96.9009,sure,"block_11,line_1,word_ 9","To ensure proper rating and coverage, please make sure that the following information is provided on the"
181,5,1,11,1,1,10,2179,3556,119,57,96.71251,that,"block_11,line_1,word_ 10","To ensure proper rating and coverage, please make sure that the following information is provided on the"
182,5,1,11,1,1,11,2319,3556,94,57,96.963402,the,"block_11,line_1,word_ 11","To ensure proper rating and coverage, please make sure that the following information is provided on the"
183,5,1,11,1,1,12,2439,3556,306,73,96.762589,following,"block_11,line_1,word_ 12","To ensure proper rating and coverage, please make sure that the following information is provided on the"
184,5,1,11,1,1,13,2770,3556,374,57,96.088255,information,"block_11,line_1,word_ 13","To ensure proper rating and coverage, please make sure that the following information is provided on the"
185,5,1,11,1,1,14,3167,3556,47,57,92.062004,is,"block_11,line_1,word_ 14","To ensure proper rating and coverage, please make sure that the following information is provided on the"
186,5,1,11,1,1,15,3237,3556,285,73,96.572524,provided,"block_11,line_1,word_ 15","To ensure proper rating and coverage, please make sure that the following information is provided on the"
187,5,1,11,1,1,16,3545,3575,77,38,96.097286,on,"block_11,line_1,word_ 16","To ensure proper rating and coverage, please make sure that the following information is provided on the"
188,5,1,11,1,1,17,3643,3556,94,57,96.097286,the,"block_11,line_1,word_ 17","To ensure proper rating and coverage, please make sure that the following information is provided on the"
189,5,1,11,1,2,1,378,3645,368,73,95.993825,application:,"block_11,line_2,word_ 1",application:
190,5,1,12,1,1,1,499,3852,27,27,93.026158,e,"block_12,line_1,word_ 1","e Current flood insurance policy number, if applicable"
191,5,1,12,1,1,2,577,3828,242,55,95.92212,Current,"block_12,line_1,word_ 2","e Current flood insurance policy number, if applicable"
192,5,1,12,1,1,3,842,3826,166,57,96.236925,flood,"block_12,line_1,word_ 3","e Current flood insurance policy number, if applicable"
