,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,required_col,new_col
37,5,1,2,1,2,16,3226,304,100,41,48.405528,total,"block_2,line_2,word_ 16",A premium estimate derived from this worksheet is not the result of a cost: S15M total promerty atone lowation
38,5,1,2,1,2,17,3349,306,199,50,80.828756,promerty,"block_2,line_2,word_ 17",A premium estimate derived from this worksheet is not the result of a cost: S15M total promerty atone lowation
39,5,1,2,1,2,18,3566,306,151,39,0.000000,atone,"block_2,line_2,word_ 18",A premium estimate derived from this worksheet is not the result of a cost: S15M total promerty atone lowation
40,5,1,2,1,2,19,3738,304,184,41,24.276180,lowation,"block_2,line_2,word_ 19",A premium estimate derived from this worksheet is not the result of a cost: S15M total promerty atone lowation
41,5,1,2,1,3,1,159,352,275,64,95.906925,complete,"block_2,line_3,word_ 1",complete underwriting process nor does it constitute an offer of coverage. EXCESS FLOOD
42,5,1,2,1,3,2,459,352,374,64,95.791529,underwriting,"block_2,line_3,word_ 2",complete underwriting process nor does it constitute an offer of coverage. EXCESS FLOOD
43,5,1,2,1,3,3,853,365,244,51,96.510924,process,"block_2,line_3,word_ 3",complete underwriting process nor does it constitute an offer of coverage. EXCESS FLOOD
44,5,1,2,1,3,4,1118,365,104,38,95.160929,nor,"block_2,line_3,word_ 4",complete underwriting process nor does it constitute an offer of coverage. EXCESS FLOOD
45,5,1,2,1,3,5,1239,352,146,51,96.364188,does,"block_2,line_3,word_ 5",complete underwriting process nor does it constitute an offer of coverage. EXCESS FLOOD
46,5,1,2,1,3,6,1407,354,35,49,96.425060,it,"block_2,line_3,word_ 6",complete underwriting process nor does it constitute an offer of coverage. EXCESS FLOOD
47,5,1,2,1,3,7,1463,353,292,50,96.389586,constitute,"block_2,line_3,word_ 7",complete underwriting process nor does it constitute an offer of coverage. EXCESS FLOOD
48,5,1,2,1,3,8,1778,365,73,38,96.374159,an,"block_2,line_3,word_ 8",complete underwriting process nor does it constitute an offer of coverage. EXCESS FLOOD
49,5,1,2,1,3,9,1875,352,142,51,96.616842,offer,"block_2,line_3,word_ 9",complete underwriting process nor does it constitute an offer of coverage. EXCESS FLOOD
50,5,1,2,1,3,10,2033,352,64,51,96.669759,of,"block_2,line_3,word_ 10",complete underwriting process nor does it constitute an offer of coverage. EXCESS FLOOD
51,5,1,2,1,3,11,2111,365,294,51,96.689890,coverage.,"block_2,line_3,word_ 11",complete underwriting process nor does it constitute an offer of coverage. EXCESS FLOOD
52,5,1,2,1,3,12,2943,381,242,55,96.723430,EXCESS,"block_2,line_3,word_ 12",complete underwriting process nor does it constitute an offer of coverage. EXCESS FLOOD
53,5,1,2,1,3,13,3213,381,229,55,96.710195,FLOOD,"block_2,line_3,word_ 13",complete underwriting process nor does it constitute an offer of coverage. EXCESS FLOOD
54,5,1,2,2,1,1,158,439,272,51,95.015558,Premium,"block_2,line_1,word_ 1",Premium subject to change upon receipt of fully completed application. Excess = over maximum NFIP limits or
55,5,1,2,2,1,2,454,439,220,64,96.120153,subject,"block_2,line_1,word_ 2",Premium subject to change upon receipt of fully completed application. Excess = over maximum NFIP limits or
56,5,1,2,2,1,3,694,440,52,50,96.557271,to,"block_2,line_1,word_ 3",Premium subject to change upon receipt of fully completed application. Excess = over maximum NFIP limits or
57,5,1,2,2,1,4,771,439,223,64,95.893967,change,"block_2,line_1,word_ 4",Premium subject to change upon receipt of fully completed application. Excess = over maximum NFIP limits or
58,5,1,2,2,1,5,1019,452,148,51,96.481639,upon,"block_2,line_1,word_ 5",Premium subject to change upon receipt of fully completed application. Excess = over maximum NFIP limits or
59,5,1,2,2,1,6,1190,439,209,64,96.837973,receipt,"block_2,line_1,word_ 6",Premium subject to change upon receipt of fully completed application. Excess = over maximum NFIP limits or
60,5,1,2,2,1,7,1419,439,64,51,96.899374,of,"block_2,line_1,word_ 7",Premium subject to change upon receipt of fully completed application. Excess = over maximum NFIP limits or
61,5,1,2,2,1,8,1496,439,124,65,96.246173,fully,"block_2,line_1,word_ 8",Premium subject to change upon receipt of fully completed application. Excess = over maximum NFIP limits or
62,5,1,2,2,1,9,1640,439,318,64,95.208638,completed,"block_2,line_1,word_ 9",Premium subject to change upon receipt of fully completed application. Excess = over maximum NFIP limits or
63,5,1,2,2,1,10,1979,439,341,64,96.313661,application.,"block_2,line_1,word_ 10",Premium subject to change upon receipt of fully completed application. Excess = over maximum NFIP limits or
64,5,1,2,2,1,11,2941,470,174,41,96.871121,Excess,"block_2,line_1,word_ 11",Premium subject to change upon receipt of fully completed application. Excess = over maximum NFIP limits or
65,5,1,2,2,1,12,3135,482,27,17,96.490760,=,"block_2,line_1,word_ 12",Premium subject to change upon receipt of fully completed application. Excess = over maximum NFIP limits or
66,5,1,2,2,1,13,3182,480,106,31,96.490760,over,"block_2,line_1,word_ 13",Premium subject to change upon receipt of fully completed application. Excess = over maximum NFIP limits or
67,5,1,2,2,1,14,3307,470,233,41,93.171496,maximum,"block_2,line_1,word_ 14",Premium subject to change upon receipt of fully completed application. Excess = over maximum NFIP limits or
68,5,1,2,2,1,15,3564,470,120,40,82.555245,NFIP,"block_2,line_1,word_ 15",Premium subject to change upon receipt of fully completed application. Excess = over maximum NFIP limits or
69,5,1,2,2,1,16,3705,470,121,41,95.998617,limits,"block_2,line_1,word_ 16",Premium subject to change upon receipt of fully completed application. Excess = over maximum NFIP limits or
70,5,1,2,2,1,17,3846,480,47,31,95.998617,or,"block_2,line_1,word_ 17",Premium subject to change upon receipt of fully completed application. Excess = over maximum NFIP limits or
71,5,1,2,2,2,1,2938,534,75,41,93.053629,the,"block_2,line_2,word_ 1",the Self-Insured Retention
72,5,1,2,2,2,2,3033,533,292,42,90.306295,Self-Insured,"block_2,line_2,word_ 2",the Self-Insured Retention
73,5,1,2,2,2,3,3349,534,230,41,96.329501,Retention,"block_2,line_2,word_ 3",the Self-Insured Retention
74,5,1,3,1,1,1,247,671,223,53,96.266717,Submit,"block_3,line_1,word_ 1",Submit to:
75,5,1,3,1,1,2,490,678,83,46,96.343339,to:,"block_3,line_1,word_ 2",Submit to:
76,5,1,3,1,2,1,247,767,155,50,96.125213,WNC,"block_3,line_2,word_ 1",WNC First Insurance Services > Email: chubbflood@wncfirst.com Fax: 305-587-2405 Phone: 888-386-9488
77,5,1,3,1,2,2,427,766,127,51,95.969136,First,"block_3,line_2,word_ 2",WNC First Insurance Services > Email: chubbflood@wncfirst.com Fax: 305-587-2405 Phone: 888-386-9488
78,5,1,3,1,2,3,580,767,293,50,96.199439,Insurance,"block_3,line_2,word_ 3",WNC First Insurance Services > Email: chubbflood@wncfirst.com Fax: 305-587-2405 Phone: 888-386-9488
79,5,1,3,1,2,4,897,766,246,51,95.101266,Services,"block_3,line_2,word_ 4",WNC First Insurance Services > Email: chubbflood@wncfirst.com Fax: 305-587-2405 Phone: 888-386-9488
80,5,1,3,1,2,5,1169,761,62,55,95.073707,>,"block_3,line_2,word_ 5",WNC First Insurance Services > Email: chubbflood@wncfirst.com Fax: 305-587-2405 Phone: 888-386-9488
81,5,1,3,1,2,6,1295,764,184,53,93.276025,Email:,"block_3,line_2,word_ 6",WNC First Insurance Services > Email: chubbflood@wncfirst.com Fax: 305-587-2405 Phone: 888-386-9488
82,5,1,3,1,2,7,1505,764,816,66,83.909543,chubbflood@wncfirst.com,"block_3,line_2,word_ 7",WNC First Insurance Services > Email: chubbflood@wncfirst.com Fax: 305-587-2405 Phone: 888-386-9488
83,5,1,3,1,2,8,2522,767,119,50,96.570121,Fax:,"block_3,line_2,word_ 8",WNC First Insurance Services > Email: chubbflood@wncfirst.com Fax: 305-587-2405 Phone: 888-386-9488
84,5,1,3,1,2,9,2667,767,426,50,95.400407,305-587-2405,"block_3,line_2,word_ 9",WNC First Insurance Services > Email: chubbflood@wncfirst.com Fax: 305-587-2405 Phone: 888-386-9488
85,5,1,3,1,2,10,3250,764,214,53,96.633731,Phone:,"block_3,line_2,word_ 10",WNC First Insurance Services > Email: chubbflood@wncfirst.com Fax: 305-587-2405 Phone: 888-386-9488
86,5,1,3,1,2,11,3488,767,429,50,96.491020,888-386-9488,"block_3,line_2,word_ 11",WNC First Insurance Services > Email: chubbflood@wncfirst.com Fax: 305-587-2405 Phone: 888-386-9488
87,5,1,4,1,1,1,1572,979,558,73,90.432714,AGENT/BROKER,"block_4,line_1,word_ 1",AGENT/BROKER INFORMATION
88,5,1,4,1,1,2,2157,986,504,55,95.793968,INFORMATION,"block_4,line_1,word_ 2",AGENT/BROKER INFORMATION
89,5,1,4,1,2,1,246,1086,224,63,96.127050,Agency,"block_4,line_2,word_ 1",Agency Name: NFP
90,5,1,4,1,2,2,505,1077,180,77,93.170522,Name:,"block_4,line_2,word_ 2",Agency Name: NFP
91,5,1,4,1,2,3,716,1077,98,77,93.170522,NFP,"block_4,line_2,word_ 3",Agency Name: NFP
92,5,1,5,1,1,1,246,1180,228,63,96.238358,Agency,"block_5,line_1,word_ 1",Agency Contact Info > Name:
93,5,1,5,1,1,2,496,1180,241,50,96.168593,Contact,"block_5,line_1,word_ 2",Agency Contact Info > Name:
94,5,1,5,1,1,3,760,1177,119,53,95.620420,Info,"block_5,line_1,word_ 3",Agency Contact Info > Name:
95,5,1,5,1,1,4,905,1174,62,55,89.834081,>,"block_5,line_1,word_ 4",Agency Contact Info > Name:
96,5,1,5,1,1,5,998,1180,193,50,96.505480,Name:,"block_5,line_1,word_ 5",Agency Contact Info > Name:
97,5,1,5,1,2,1,1001,1270,223,66,79.375789,Email:_,"block_5,line_2,word_ 1",Email:_
98,5,1,6,1,1,1,1701,1478,303,55,94.764349,INSURED,"block_6,line_1,word_ 1",INSURED INFORMATION OsiG OPremier
99,5,1,6,1,1,2,2032,1478,505,55,94.764349,INFORMATION,"block_6,line_1,word_ 2",INSURED INFORMATION OsiG OPremier
100,5,1,6,1,1,3,2725,1467,178,68,75.255799,OsiG,"block_6,line_1,word_ 3",INSURED INFORMATION OsiG OPremier
101,5,1,6,1,1,4,3014,1464,324,68,75.255799,OPremier,"block_6,line_1,word_ 4",INSURED INFORMATION OsiG OPremier
102,5,1,6,1,2,1,251,1575,224,53,96.702599,Insured,"block_6,line_2,word_ 1",Insured Name: HENRY LAWRENCE CULP JR AND WENDY CULP Chubb Ltd Policy No.: 1236050539
103,5,1,6,1,2,2,504,1578,193,50,93.005874,Name:,"block_6,line_2,word_ 2",Insured Name: HENRY LAWRENCE CULP JR AND WENDY CULP Chubb Ltd Policy No.: 1236050539
104,5,1,6,1,2,3,721,1573,183,39,96.168119,HENRY,"block_6,line_2,word_ 3",Insured Name: HENRY LAWRENCE CULP JR AND WENDY CULP Chubb Ltd Policy No.: 1236050539
105,5,1,6,1,2,4,924,1573,299,40,93.122688,LAWRENCE,"block_6,line_2,word_ 4",Insured Name: HENRY LAWRENCE CULP JR AND WENDY CULP Chubb Ltd Policy No.: 1236050539
106,5,1,6,1,2,5,1243,1573,139,40,92.976766,CULP,"block_6,line_2,word_ 5",Insured Name: HENRY LAWRENCE CULP JR AND WENDY CULP Chubb Ltd Policy No.: 1236050539
107,5,1,6,1,2,6,1401,1573,63,40,96.231599,JR,"block_6,line_2,word_ 6",Insured Name: HENRY LAWRENCE CULP JR AND WENDY CULP Chubb Ltd Policy No.: 1236050539
108,5,1,6,1,2,7,1480,1573,111,39,96.065222,AND,"block_6,line_2,word_ 7",Insured Name: HENRY LAWRENCE CULP JR AND WENDY CULP Chubb Ltd Policy No.: 1236050539
109,5,1,6,1,2,8,1609,1573,199,39,93.299791,WENDY,"block_6,line_2,word_ 8",Insured Name: HENRY LAWRENCE CULP JR AND WENDY CULP Chubb Ltd Policy No.: 1236050539
110,5,1,6,1,2,9,1827,1573,138,40,92.556935,CULP,"block_6,line_2,word_ 9",Insured Name: HENRY LAWRENCE CULP JR AND WENDY CULP Chubb Ltd Policy No.: 1236050539
111,5,1,6,1,2,10,2360,1575,194,53,96.807106,Chubb,"block_6,line_2,word_ 10",Insured Name: HENRY LAWRENCE CULP JR AND WENDY CULP Chubb Ltd Policy No.: 1236050539
112,5,1,6,1,2,11,2580,1575,87,53,96.913641,Ltd,"block_6,line_2,word_ 11",Insured Name: HENRY LAWRENCE CULP JR AND WENDY CULP Chubb Ltd Policy No.: 1236050539
113,5,1,6,1,2,12,2695,1575,174,66,93.299594,Policy,"block_6,line_2,word_ 12",Insured Name: HENRY LAWRENCE CULP JR AND WENDY CULP Chubb Ltd Policy No.: 1236050539
114,5,1,6,1,2,13,2894,1578,118,50,82.036146,No.:,"block_6,line_2,word_ 13",Insured Name: HENRY LAWRENCE CULP JR AND WENDY CULP Chubb Ltd Policy No.: 1236050539
115,5,1,6,1,2,14,3037,1573,292,40,95.982303,1236050539,"block_6,line_2,word_ 14",Insured Name: HENRY LAWRENCE CULP JR AND WENDY CULP Chubb Ltd Policy No.: 1236050539
116,5,1,7,1,1,1,250,1672,273,62,96.802565,Property,"block_7,line_1,word_ 1",Property Location (must be insured with Chubb Ltd):
117,5,1,7,1,1,2,546,1669,261,52,96.125190,Location,"block_7,line_1,word_ 2",Property Location (must be insured with Chubb Ltd):
118,5,1,7,1,1,3,834,1667,172,66,95.044457,(must,"block_7,line_1,word_ 3",Property Location (must be insured with Chubb Ltd):
119,5,1,7,1,1,4,1032,1668,67,53,95.684443,be,"block_7,line_1,word_ 4",Property Location (must be insured with Chubb Ltd):
120,5,1,7,1,1,5,1126,1668,222,53,96.005505,insured,"block_7,line_1,word_ 5",Property Location (must be insured with Chubb Ltd):
121,5,1,7,1,1,6,1373,1668,130,53,96.383779,with,"block_7,line_1,word_ 6",Property Location (must be insured with Chubb Ltd):
122,5,1,7,1,1,7,1530,1668,194,53,95.872830,Chubb,"block_7,line_1,word_ 7",Property Location (must be insured with Chubb Ltd):
123,5,1,7,1,1,8,1750,1667,130,66,96.317774,Ltd):,"block_7,line_1,word_ 8",Property Location (must be insured with Chubb Ltd):
124,5,1,7,2,1,1,248,1765,202,50,96.184991,Street:,"block_7,line_1,word_ 1",Street: 102 HIGH ST
125,5,1,7,2,1,2,475,1760,81,40,96.668133,102,"block_7,line_1,word_ 2",Street: 102 HIGH ST
126,5,1,7,2,1,3,578,1760,127,40,96.175654,HIGH,"block_7,line_1,word_ 3",Street: 102 HIGH ST
127,5,1,7,2,1,4,727,1760,64,40,96.690208,ST,"block_7,line_1,word_ 4",Street: 102 HIGH ST
128,5,1,7,3,1,1,249,1857,131,64,93.297514,City:,"block_7,line_1,word_ 1",City: CHESTERTOWN __ County (required): KENT Zip: 21620
129,5,1,7,3,1,2,419,1853,415,40,91.620463,CHESTERTOWN,"block_7,line_1,word_ 2",City: CHESTERTOWN __ County (required): KENT Zip: 21620
130,5,1,7,3,1,3,1316,1916,75,5,46.640463,__,"block_7,line_1,word_ 3",City: CHESTERTOWN __ County (required): KENT Zip: 21620
131,5,1,7,3,1,4,1413,1858,215,63,96.805355,County,"block_7,line_1,word_ 4",City: CHESTERTOWN __ County (required): KENT Zip: 21620
132,5,1,7,3,1,5,1652,1854,323,67,95.926936,(required):,"block_7,line_1,word_ 5",City: CHESTERTOWN __ County (required): KENT Zip: 21620
133,5,1,7,3,1,6,2014,1853,124,68,96.867787,KENT,"block_7,line_1,word_ 6",City: CHESTERTOWN __ County (required): KENT Zip: 21620
134,5,1,7,3,1,7,3378,1857,106,64,76.277637,Zip:,"block_7,line_1,word_ 7",City: CHESTERTOWN __ County (required): KENT Zip: 21620
135,5,1,7,3,1,8,3506,1853,145,40,76.277637,21620,"block_7,line_1,word_ 8",City: CHESTERTOWN __ County (required): KENT Zip: 21620
136,5,1,7,3,2,1,248,1948,199,53,96.289237,Chubb,"block_7,line_2,word_ 1",Chubb Ltd Homeowner/Condominium/Cooperative/Renter Coverage Limits:
137,5,1,7,3,2,2,472,1948,90,53,93.299674,Ltd,"block_7,line_2,word_ 2",Chubb Ltd Homeowner/Condominium/Cooperative/Renter Coverage Limits:
138,5,1,7,3,2,3,589,1944,1537,70,90.461519,Homeowner/Condominium/Cooperative/Renter,"block_7,line_2,word_ 3",Chubb Ltd Homeowner/Condominium/Cooperative/Renter Coverage Limits:
139,5,1,7,3,2,4,2148,1951,290,63,96.550653,Coverage,"block_7,line_2,word_ 4",Chubb Ltd Homeowner/Condominium/Cooperative/Renter Coverage Limits:
140,5,1,7,3,2,5,2462,1949,201,52,96.277019,Limits:,"block_7,line_2,word_ 5",Chubb Ltd Homeowner/Condominium/Cooperative/Renter Coverage Limits:
141,5,1,7,4,1,1,251,2042,243,66,96.268740,Building,"block_7,line_1,word_ 1",Building or A&A $ 3949000 __ Contents $ 789200 Deductible (all peril) $ 10000
142,5,1,7,4,1,2,516,2058,63,37,95.848064,or,"block_7,line_1,word_ 2",Building or A&A $ 3949000 __ Contents $ 789200 Deductible (all peril) $ 10000
143,5,1,7,4,1,3,599,2043,139,52,91.069188,A&A,"block_7,line_1,word_ 3",Building or A&A $ 3949000 __ Contents $ 789200 Deductible (all peril) $ 10000
144,5,1,7,4,1,4,760,2037,31,66,62.724135,$,"block_7,line_1,word_ 4",Building or A&A $ 3949000 __ Contents $ 789200 Deductible (all peril) $ 10000
145,5,1,7,4,1,5,810,2040,205,40,94.414614,3949000,"block_7,line_1,word_ 5",Building or A&A $ 3949000 __ Contents $ 789200 Deductible (all peril) $ 10000
146,5,1,7,4,1,6,1442,2103,75,5,62.741115,__,"block_7,line_1,word_ 6",Building or A&A $ 3949000 __ Contents $ 789200 Deductible (all peril) $ 10000
147,5,1,7,4,1,7,1556,2045,273,50,93.273104,Contents,"block_7,line_1,word_ 7",Building or A&A $ 3949000 __ Contents $ 789200 Deductible (all peril) $ 10000
148,5,1,7,4,1,8,1853,2037,31,66,88.595054,$,"block_7,line_1,word_ 8",Building or A&A $ 3949000 __ Contents $ 789200 Deductible (all peril) $ 10000
149,5,1,7,4,1,9,1904,2040,174,40,96.743886,789200,"block_7,line_1,word_ 9",Building or A&A $ 3949000 __ Contents $ 789200 Deductible (all peril) $ 10000
150,5,1,7,4,1,10,2748,2042,327,53,96.518625,Deductible,"block_7,line_1,word_ 10",Building or A&A $ 3949000 __ Contents $ 789200 Deductible (all peril) $ 10000
151,5,1,7,4,1,11,3101,2041,85,66,96.808571,(all,"block_7,line_1,word_ 11",Building or A&A $ 3949000 __ Contents $ 789200 Deductible (all peril) $ 10000
152,5,1,7,4,1,12,3215,2041,152,67,93.108630,peril),"block_7,line_1,word_ 12",Building or A&A $ 3949000 __ Contents $ 789200 Deductible (all peril) $ 10000
153,5,1,7,4,1,13,3393,2037,31,66,49.745660,$,"block_7,line_1,word_ 13",Building or A&A $ 3949000 __ Contents $ 789200 Deductible (all peril) $ 10000
154,5,1,7,4,1,14,3447,2040,141,40,89.934106,10000,"block_7,line_1,word_ 14",Building or A&A $ 3949000 __ Contents $ 789200 Deductible (all peril) $ 10000
155,5,1,7,4,2,1,246,2135,1228,66,80.149498,HemeewnerPelicy,"block_7,line_2,word_ 1",HemeewnerPelicy Effective Date: {/ —/ >
156,5,1,7,4,2,2,866,2128,260,78,54.471431,Effective,"block_7,line_2,word_ 2",HemeewnerPelicy Effective Date: {/ —/ >
157,5,1,7,4,2,3,1158,2128,241,78,5.432949,Date:,"block_7,line_2,word_ 3",HemeewnerPelicy Effective Date: {/ —/ >
158,5,1,7,4,2,4,1503,2128,46,78,13.333511,{/,"block_7,line_2,word_ 4",HemeewnerPelicy Effective Date: {/ —/ >
159,5,1,7,4,2,5,1520,2132,351,69,60.519662,—/,"block_7,line_2,word_ 5",HemeewnerPelicy Effective Date: {/ —/ >
160,5,1,7,4,2,6,1808,2128,66,78,27.187510,>,"block_7,line_2,word_ 6",HemeewnerPelicy Effective Date: {/ —/ >
161,5,1,8,1,1,1,1722,2341,259,55,95.978076,RATING,"block_8,line_1,word_ 1",RATING INFORMATION
162,5,1,8,1,1,2,2011,2341,505,55,96.460271,INFORMATION,"block_8,line_1,word_ 2",RATING INFORMATION
163,5,1,8,1,2,1,246,2441,117,63,96.189239,Any,"block_8,line_2,word_ 1","Any flood or water damage losses, including sump pump failure, backup of sewer and drain or seepage, paid or unpaid"
164,5,1,8,1,2,2,383,2438,156,53,96.509899,flood,"block_8,line_2,word_ 2","Any flood or water damage losses, including sump pump failure, backup of sewer and drain or seepage, paid or unpaid"
165,5,1,8,1,2,3,564,2454,63,37,96.331159,or,"block_8,line_2,word_ 3","Any flood or water damage losses, including sump pump failure, backup of sewer and drain or seepage, paid or unpaid"
166,5,1,8,1,2,4,648,2445,177,46,96.649317,water,"block_8,line_2,word_ 4","Any flood or water damage losses, including sump pump failure, backup of sewer and drain or seepage, paid or unpaid"
167,5,1,8,1,2,5,848,2438,240,66,96.233163,damage,"block_8,line_2,word_ 5","Any flood or water damage losses, including sump pump failure, backup of sewer and drain or seepage, paid or unpaid"
168,5,1,8,1,2,6,1115,2438,193,63,96.233163,"losses,","block_8,line_2,word_ 6","Any flood or water damage losses, including sump pump failure, backup of sewer and drain or seepage, paid or unpaid"
169,5,1,8,1,2,7,1336,2438,274,66,96.427004,including,"block_8,line_2,word_ 7","Any flood or water damage losses, including sump pump failure, backup of sewer and drain or seepage, paid or unpaid"
170,5,1,8,1,2,8,1632,2454,166,50,95.405902,sump,"block_8,line_2,word_ 8","Any flood or water damage losses, including sump pump failure, backup of sewer and drain or seepage, paid or unpaid"
171,5,1,8,1,2,9,1824,2454,173,50,96.137376,pump,"block_8,line_2,word_ 9","Any flood or water damage losses, including sump pump failure, backup of sewer and drain or seepage, paid or unpaid"
172,5,1,8,1,2,10,2018,2438,213,63,95.988701,"failure,","block_8,line_2,word_ 10","Any flood or water damage losses, including sump pump failure, backup of sewer and drain or seepage, paid or unpaid"
