,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,required_col,new_col
29,5,1,3,1,1,3,2255,620,320,64,96.267525,Underlying,"block_3,line_1,word_ 3",Condominium o Underlying Flood Policy #:
30,5,1,3,1,1,4,2606,620,162,50,96.586877,Flood,"block_3,line_1,word_ 4",Condominium o Underlying Flood Policy #:
31,5,1,3,1,1,5,2798,620,179,64,93.297496,Policy,"block_3,line_1,word_ 5",Condominium o Underlying Flood Policy #:
32,5,1,3,1,1,6,2998,619,51,51,93.095222,#:,"block_3,line_1,word_ 6",Condominium o Underlying Flood Policy #:
33,5,1,3,1,2,1,503,702,367,64,93.204393,Cooperative,"block_3,line_2,word_ 1",Cooperative o
34,5,1,3,1,2,2,917,720,32,32,91.868446,o,"block_3,line_2,word_ 2",Cooperative o
35,5,1,3,1,3,1,503,782,170,51,96.843090,Other,"block_3,line_3,word_ 1",Other permanent structure o
36,5,1,3,1,3,2,696,784,327,62,96.329450,permanent,"block_3,line_3,word_ 2",Other permanent structure o
37,5,1,3,1,3,3,1044,784,266,49,92.923692,structure,"block_3,line_3,word_ 3",Other permanent structure o
38,5,1,3,1,3,4,1357,800,32,32,91.700746,o,"block_3,line_3,word_ 4",Other permanent structure o
39,5,1,4,1,1,1,455,434,3340,427,95.000000, ,"block_4,line_1,word_ 1", 
40,5,1,5,1,1,1,2253,886,244,51,90.782794,SIG/VIP,"block_5,line_1,word_ 1",SIG/VIP 5
41,5,1,5,1,1,2,2524,904,32,32,44.435596,5,"block_5,line_1,word_ 2",SIG/VIP 5
42,5,1,6,1,1,1,505,1067,324,63,96.538559,Requested,"block_6,line_1,word_ 1",Requested Policy Effective Date: 2/1/22
43,5,1,6,1,1,2,859,1067,179,64,96.751851,Policy,"block_6,line_1,word_ 2",Requested Policy Effective Date: 2/1/22
44,5,1,6,1,1,3,1063,1066,258,51,96.477221,Effective,"block_6,line_1,word_ 3",Requested Policy Effective Date: 2/1/22
45,5,1,6,1,1,4,1349,1067,153,50,94.283884,Date:,"block_6,line_1,word_ 4",Requested Policy Effective Date: 2/1/22
46,5,1,6,1,1,5,1530,1066,187,51,94.283884,2/1/22,"block_6,line_1,word_ 5",Requested Policy Effective Date: 2/1/22
47,5,1,6,2,1,1,501,1146,209,65,96.566517,Writing,"block_6,line_1,word_ 1",Writing Company: FEDERAL INSURANCE COMPANY
48,5,1,6,2,1,2,737,1146,307,65,96.066763,Company:,"block_6,line_1,word_ 2",Writing Company: FEDERAL INSURANCE COMPANY
49,5,1,6,2,1,3,1095,1147,312,49,93.422650,FEDERAL,"block_6,line_1,word_ 3",Writing Company: FEDERAL INSURANCE COMPANY
50,5,1,6,2,1,4,1434,1146,399,51,93.422650,INSURANCE,"block_6,line_1,word_ 4",Writing Company: FEDERAL INSURANCE COMPANY
51,5,1,6,2,1,5,1859,1146,348,51,96.381121,COMPANY,"block_6,line_1,word_ 5",Writing Company: FEDERAL INSURANCE COMPANY
52,5,1,6,2,2,1,505,1327,276,50,96.329859,Producer,"block_6,line_2,word_ 1","Producer Name _AssuredPartners Northeast, LLC"
53,5,1,6,2,2,2,805,1327,178,50,53.639412,Name,"block_6,line_2,word_ 2","Producer Name _AssuredPartners Northeast, LLC"
54,5,1,6,2,2,3,1003,1327,554,63,53.639412,_AssuredPartners,"block_6,line_2,word_ 3","Producer Name _AssuredPartners Northeast, LLC"
55,5,1,6,2,2,4,1584,1327,308,58,96.610395,"Northeast,","block_6,line_2,word_ 4","Producer Name _AssuredPartners Northeast, LLC"
56,5,1,6,2,2,5,1923,1326,119,51,96.220015,LLC,"block_6,line_2,word_ 5","Producer Name _AssuredPartners Northeast, LLC"
57,5,1,6,2,3,1,505,1408,276,50,96.405415,Producer,"block_6,line_3,word_ 1","Producer Street Address _ 445 Hamilton Ave 10"" FI"
58,5,1,6,2,3,2,803,1407,181,51,95.631856,Street,"block_6,line_3,word_ 2","Producer Street Address _ 445 Hamilton Ave 10"" FI"
59,5,1,6,2,3,3,1004,1408,252,50,86.651564,Address,"block_6,line_3,word_ 3","Producer Street Address _ 445 Hamilton Ave 10"" FI"
60,5,1,6,2,3,4,1305,1400,32,76,50.362668,_,"block_6,line_3,word_ 4","Producer Street Address _ 445 Hamilton Ave 10"" FI"
61,5,1,6,2,3,5,1356,1407,112,51,96.919004,445,"block_6,line_3,word_ 5","Producer Street Address _ 445 Hamilton Ave 10"" FI"
62,5,1,6,2,3,6,1495,1408,264,50,95.962198,Hamilton,"block_6,line_3,word_ 6","Producer Street Address _ 445 Hamilton Ave 10"" FI"
63,5,1,6,2,3,7,1783,1408,117,50,95.380189,Ave,"block_6,line_3,word_ 7","Producer Street Address _ 445 Hamilton Ave 10"" FI"
64,5,1,6,2,3,8,1929,1404,106,54,91.875414,"10""","block_6,line_3,word_ 8","Producer Street Address _ 445 Hamilton Ave 10"" FI"
65,5,1,6,2,3,9,2063,1408,49,49,67.769992,FI,"block_6,line_3,word_ 9","Producer Street Address _ 445 Hamilton Ave 10"" FI"
66,5,1,7,1,1,1,505,1487,276,50,93.189586,Producer,"block_7,line_1,word_ 1","Producer City/State/Zipcode __ White Plains, NY 10601 Producer Phone Number_914-761-9000"
67,5,1,7,1,1,2,803,1486,562,65,90.014079,City/State/Zipcode,"block_7,line_1,word_ 2","Producer City/State/Zipcode __ White Plains, NY 10601 Producer Phone Number_914-761-9000"
68,5,1,7,1,1,3,1407,1482,44,73,14.457560,__,"block_7,line_1,word_ 3","Producer City/State/Zipcode __ White Plains, NY 10601 Producer Phone Number_914-761-9000"
69,5,1,7,1,1,4,1465,1487,173,63,14.457560,White,"block_7,line_1,word_ 4","Producer City/State/Zipcode __ White Plains, NY 10601 Producer Phone Number_914-761-9000"
70,5,1,7,1,1,5,1665,1487,181,50,96.316852,"Plains,","block_7,line_1,word_ 5","Producer City/State/Zipcode __ White Plains, NY 10601 Producer Phone Number_914-761-9000"
71,5,1,7,1,1,6,1893,1487,89,49,96.041295,NY,"block_7,line_1,word_ 6","Producer City/State/Zipcode __ White Plains, NY 10601 Producer Phone Number_914-761-9000"
72,5,1,7,1,1,7,2010,1486,174,51,96.159017,10601,"block_7,line_1,word_ 7","Producer City/State/Zipcode __ White Plains, NY 10601 Producer Phone Number_914-761-9000"
73,5,1,7,1,1,8,2356,1487,277,50,96.395064,Producer,"block_7,line_1,word_ 8","Producer City/State/Zipcode __ White Plains, NY 10601 Producer Phone Number_914-761-9000"
74,5,1,7,1,1,9,2657,1487,193,50,93.303936,Phone,"block_7,line_1,word_ 9","Producer City/State/Zipcode __ White Plains, NY 10601 Producer Phone Number_914-761-9000"
75,5,1,7,1,1,10,2876,1486,709,64,91.342356,Number_914-761-9000,"block_7,line_1,word_ 10","Producer City/State/Zipcode __ White Plains, NY 10601 Producer Phone Number_914-761-9000"
76,5,1,7,1,2,1,505,1567,276,50,95.686338,Producer,"block_7,line_2,word_ 1",Producer Number _ 64709 Subproducer Number
77,5,1,7,1,2,2,805,1567,242,50,81.118685,Number,"block_7,line_2,word_ 2",Producer Number _ 64709 Subproducer Number
78,5,1,7,1,2,3,1095,1625,36,5,75.676885,_,"block_7,line_2,word_ 3",Producer Number _ 64709 Subproducer Number
79,5,1,7,1,2,4,1146,1566,186,51,95.626666,64709,"block_7,line_2,word_ 4",Producer Number _ 64709 Subproducer Number
80,5,1,7,1,2,5,1867,1566,394,64,91.491346,Subproducer,"block_7,line_2,word_ 5",Producer Number _ 64709 Subproducer Number
81,5,1,7,1,2,6,2285,1567,243,50,96.066675,Number,"block_7,line_2,word_ 6",Producer Number _ 64709 Subproducer Number
82,5,1,8,1,1,1,506,1802,271,51,89.552649,Insured’s,"block_8,line_1,word_ 1",Insured’s Name: Harvey R Uris & Mitchell Uris
83,5,1,8,1,1,2,805,1803,193,50,95.870532,Name:,"block_8,line_1,word_ 2",Insured’s Name: Harvey R Uris & Mitchell Uris
84,5,1,8,1,1,3,1144,1803,215,64,93.156801,Harvey,"block_8,line_1,word_ 3",Insured’s Name: Harvey R Uris & Mitchell Uris
85,5,1,8,1,1,4,1384,1803,44,49,91.795187,R,"block_8,line_1,word_ 4",Insured’s Name: Harvey R Uris & Mitchell Uris
86,5,1,8,1,1,5,1453,1803,115,50,93.264163,Uris,"block_8,line_1,word_ 5",Insured’s Name: Harvey R Uris & Mitchell Uris
87,5,1,8,1,1,6,1593,1802,41,51,93.100032,&,"block_8,line_1,word_ 6",Insured’s Name: Harvey R Uris & Mitchell Uris
88,5,1,8,1,1,7,1661,1803,226,50,96.132255,Mitchell,"block_8,line_1,word_ 7",Insured’s Name: Harvey R Uris & Mitchell Uris
89,5,1,8,1,1,8,1916,1802,114,51,94.991153,Uris,"block_8,line_1,word_ 8",Insured’s Name: Harvey R Uris & Mitchell Uris
90,5,1,8,1,2,1,505,1883,209,64,96.624525,Mailing,"block_8,line_2,word_ 1",Mailing Address: __ 56 Nantwick St
91,5,1,8,1,2,2,738,1882,268,51,87.221007,Address:,"block_8,line_2,word_ 2",Mailing Address: __ 56 Nantwick St
92,5,1,8,1,2,3,1030,1882,191,64,45.640244,__,"block_8,line_2,word_ 3",Mailing Address: __ 56 Nantwick St
93,5,1,8,1,2,4,1158,1878,61,73,92.670701,56,"block_8,line_2,word_ 4",Mailing Address: __ 56 Nantwick St
94,5,1,8,1,2,5,1248,1883,276,50,90.629547,Nantwick,"block_8,line_2,word_ 5",Mailing Address: __ 56 Nantwick St
95,5,1,8,1,2,6,1547,1882,62,51,96.446827,St,"block_8,line_2,word_ 6",Mailing Address: __ 56 Nantwick St
96,5,1,9,1,1,1,503,1958,575,73,91.517217,City/State/Zipcode:,"block_9,line_1,word_ 1","City/State/Zipcode: Lido Beach, NY 11561"
97,5,1,9,1,1,2,1302,1962,123,51,96.626098,Lido,"block_9,line_1,word_ 2","City/State/Zipcode: Lido Beach, NY 11561"
98,5,1,9,1,1,3,1453,1963,187,50,96.151337,"Beach,","block_9,line_1,word_ 3","City/State/Zipcode: Lido Beach, NY 11561"
99,5,1,9,1,1,4,1687,1962,92,50,95.784048,NY,"block_9,line_1,word_ 4","City/State/Zipcode: Lido Beach, NY 11561"
100,5,1,9,1,1,5,1805,1962,174,51,95.708045,11561,"block_9,line_1,word_ 5","City/State/Zipcode: Lido Beach, NY 11561"
101,5,1,10,1,1,1,505,2199,255,64,96.674947,Property,"block_10,line_1,word_ 1",Property Address (If different from Insured’s Mailing address above — do not use P.O. Box)
102,5,1,10,1,1,2,781,2199,252,50,96.206267,Address,"block_10,line_1,word_ 2",Property Address (If different from Insured’s Mailing address above — do not use P.O. Box)
103,5,1,10,1,1,3,1059,2198,59,65,81.993716,(If,"block_10,line_1,word_ 3",Property Address (If different from Insured’s Mailing address above — do not use P.O. Box)
104,5,1,10,1,1,4,1138,2198,248,51,96.744673,different,"block_10,line_1,word_ 4",Property Address (If different from Insured’s Mailing address above — do not use P.O. Box)
105,5,1,10,1,1,5,1406,2198,133,51,92.556698,from,"block_10,line_1,word_ 5",Property Address (If different from Insured’s Mailing address above — do not use P.O. Box)
106,5,1,10,1,1,6,1570,2198,272,51,90.141163,Insured’s,"block_10,line_1,word_ 6",Property Address (If different from Insured’s Mailing address above — do not use P.O. Box)
107,5,1,10,1,1,7,1869,2199,211,64,95.762155,Mailing,"block_10,line_1,word_ 7",Property Address (If different from Insured’s Mailing address above — do not use P.O. Box)
108,5,1,10,1,1,8,2106,2199,242,50,96.243323,address,"block_10,line_1,word_ 8",Property Address (If different from Insured’s Mailing address above — do not use P.O. Box)
109,5,1,10,1,1,9,2372,2199,183,50,93.300036,above,"block_10,line_1,word_ 9",Property Address (If different from Insured’s Mailing address above — do not use P.O. Box)
110,5,1,10,1,1,10,2578,2228,38,5,90.274194,—,"block_10,line_1,word_ 10",Property Address (If different from Insured’s Mailing address above — do not use P.O. Box)
111,5,1,10,1,1,11,2637,2199,73,50,96.929972,do,"block_10,line_1,word_ 11",Property Address (If different from Insured’s Mailing address above — do not use P.O. Box)
112,5,1,10,1,1,12,2736,2200,92,49,95.444037,not,"block_10,line_1,word_ 12",Property Address (If different from Insured’s Mailing address above — do not use P.O. Box)
113,5,1,10,1,1,13,2852,2211,105,38,95.292713,use,"block_10,line_1,word_ 13",Property Address (If different from Insured’s Mailing address above — do not use P.O. Box)
114,5,1,10,1,1,14,2984,2198,127,51,95.292713,P.O.,"block_10,line_1,word_ 14",Property Address (If different from Insured’s Mailing address above — do not use P.O. Box)
115,5,1,10,1,1,15,3141,2198,136,65,96.410305,Box),"block_10,line_1,word_ 15",Property Address (If different from Insured’s Mailing address above — do not use P.O. Box)
116,5,1,11,1,1,1,505,2279,255,64,96.597991,Property,"block_11,line_1,word_ 1",Property Location: 6836 Queenferry Cir
117,5,1,11,1,1,2,785,2279,270,50,96.597991,Location:,"block_11,line_1,word_ 2",Property Location: 6836 Queenferry Cir
118,5,1,11,1,1,3,1200,2278,149,51,93.226550,6836,"block_11,line_1,word_ 3",Property Location: 6836 Queenferry Cir
119,5,1,11,1,1,4,1374,2278,344,64,89.723028,Queenferry,"block_11,line_1,word_ 4",Property Location: 6836 Queenferry Cir
120,5,1,11,1,1,5,1741,2278,86,51,96.397400,Cir,"block_11,line_1,word_ 5",Property Location: 6836 Queenferry Cir
121,5,1,11,1,2,1,503,2354,575,74,91.649796,City/State/Zipcode:,"block_11,line_2,word_ 1","City/State/Zipcode: Boca Raton, FL 33496"
122,5,1,11,1,2,2,1264,2359,150,50,95.774256,Boca,"block_11,line_2,word_ 2","City/State/Zipcode: Boca Raton, FL 33496"
123,5,1,11,1,2,3,1442,2359,176,50,96.215195,"Raton,","block_11,line_2,word_ 3","City/State/Zipcode: Boca Raton, FL 33496"
124,5,1,11,1,2,4,1666,2359,73,49,94.511120,FL,"block_11,line_2,word_ 4","City/State/Zipcode: Boca Raton, FL 33496"
125,5,1,11,1,2,5,1764,2358,186,51,94.511120,33496,"block_11,line_2,word_ 5","City/State/Zipcode: Boca Raton, FL 33496"
126,5,1,12,1,1,1,503,2454,446,65,96.150532,Corresponding,"block_12,line_1,word_ 1",Corresponding Chubb Homeowners policy number _ 1523893801 __
127,5,1,12,1,1,2,976,2454,199,51,96.150532,Chubb,"block_12,line_1,word_ 2",Corresponding Chubb Homeowners policy number _ 1523893801 __
128,5,1,12,1,1,3,1202,2455,402,50,96.349244,Homeowners,"block_12,line_1,word_ 3",Corresponding Chubb Homeowners policy number _ 1523893801 __
129,5,1,12,1,1,4,1630,2455,173,64,96.566268,policy,"block_12,line_1,word_ 4",Corresponding Chubb Homeowners policy number _ 1523893801 __
130,5,1,12,1,1,5,1827,2455,231,50,83.251832,number,"block_12,line_1,word_ 5",Corresponding Chubb Homeowners policy number _ 1523893801 __
131,5,1,12,1,1,6,2076,2513,79,5,52.252002,_,"block_12,line_1,word_ 6",Corresponding Chubb Homeowners policy number _ 1523893801 __
132,5,1,12,1,1,7,2183,2452,456,66,27.164412,1523893801,"block_12,line_1,word_ 7",Corresponding Chubb Homeowners policy number _ 1523893801 __
133,5,1,12,1,1,8,2574,2448,69,75,27.164412,__,"block_12,line_1,word_ 8",Corresponding Chubb Homeowners policy number _ 1523893801 __
134,5,1,12,1,2,1,505,2554,258,51,96.355437,Effective,"block_12,line_2,word_ 1",Effective 2/1/22 to 2/1/23
135,5,1,12,1,2,2,786,2554,187,51,96.016990,2/1/22,"block_12,line_2,word_ 2",Effective 2/1/22 to 2/1/23
136,5,1,12,1,2,3,997,2556,54,49,95.825373,to,"block_12,line_2,word_ 3",Effective 2/1/22 to 2/1/23
137,5,1,12,1,2,4,1076,2554,187,51,96.840381,2/1/23,"block_12,line_2,word_ 4",Effective 2/1/22 to 2/1/23
138,5,1,13,1,1,1,506,2714,34,50,91.549710,If,"block_13,line_1,word_ 1","If House coverage is being requested, what is the house amount of coverage on the Chubb Homeowners"
139,5,1,13,1,1,2,562,2715,192,50,96.775238,House,"block_13,line_1,word_ 2","If House coverage is being requested, what is the house amount of coverage on the Chubb Homeowners"
140,5,1,13,1,1,3,779,2727,280,52,96.215078,coverage,"block_13,line_1,word_ 3","If House coverage is being requested, what is the house amount of coverage on the Chubb Homeowners"
141,5,1,13,1,1,4,1087,2715,42,50,96.079835,is,"block_13,line_1,word_ 4","If House coverage is being requested, what is the house amount of coverage on the Chubb Homeowners"
142,5,1,13,1,1,5,1155,2715,161,64,96.079835,being,"block_13,line_1,word_ 5","If House coverage is being requested, what is the house amount of coverage on the Chubb Homeowners"
143,5,1,13,1,1,6,1344,2714,317,64,96.617213,"requested,","block_13,line_1,word_ 6","If House coverage is being requested, what is the house amount of coverage on the Chubb Homeowners"
144,5,1,13,1,1,7,1687,2715,146,50,95.408428,what,"block_13,line_1,word_ 7","If House coverage is being requested, what is the house amount of coverage on the Chubb Homeowners"
145,5,1,13,1,1,8,1858,2715,43,50,96.095036,is,"block_13,line_1,word_ 8","If House coverage is being requested, what is the house amount of coverage on the Chubb Homeowners"
146,5,1,13,1,1,9,1923,2715,93,50,96.675200,the,"block_13,line_1,word_ 9","If House coverage is being requested, what is the house amount of coverage on the Chubb Homeowners"
147,5,1,13,1,1,10,2042,2715,183,50,96.442939,house,"block_13,line_1,word_ 10","If House coverage is being requested, what is the house amount of coverage on the Chubb Homeowners"
148,5,1,13,1,1,11,2248,2716,229,49,96.456376,amount,"block_13,line_1,word_ 11","If House coverage is being requested, what is the house amount of coverage on the Chubb Homeowners"
149,5,1,13,1,1,12,2499,2714,57,51,96.494251,of,"block_13,line_1,word_ 12","If House coverage is being requested, what is the house amount of coverage on the Chubb Homeowners"
150,5,1,13,1,1,13,2576,2727,280,52,96.297975,coverage,"block_13,line_1,word_ 13","If House coverage is being requested, what is the house amount of coverage on the Chubb Homeowners"
151,5,1,13,1,1,14,2881,2727,70,38,94.850096,on,"block_13,line_1,word_ 14","If House coverage is being requested, what is the house amount of coverage on the Chubb Homeowners"
152,5,1,13,1,1,15,2976,2715,93,50,94.850096,the,"block_13,line_1,word_ 15","If House coverage is being requested, what is the house amount of coverage on the Chubb Homeowners"
153,5,1,13,1,1,16,3094,2714,199,51,95.566835,Chubb,"block_13,line_1,word_ 16","If House coverage is being requested, what is the house amount of coverage on the Chubb Homeowners"
154,5,1,13,1,1,17,3319,2715,402,50,96.134401,Homeowners,"block_13,line_1,word_ 17","If House coverage is being requested, what is the house amount of coverage on the Chubb Homeowners"
155,5,1,13,1,2,1,505,2794,214,65,94.833481,Policy?,"block_13,line_2,word_ 1","Policy? $6,900,000."
156,5,1,13,1,2,2,745,2790,357,64,94.833481,"$6,900,000.","block_13,line_2,word_ 2","Policy? $6,900,000."
157,5,1,14,1,1,1,506,2953,34,50,92.524923,If,"block_14,line_1,word_ 1","If Contents coverage is being requested, what is the contents amount of coverage on the Chubb"
158,5,1,14,1,1,2,560,2953,271,51,96.652445,Contents,"block_14,line_1,word_ 2","If Contents coverage is being requested, what is the contents amount of coverage on the Chubb"
159,5,1,14,1,1,3,856,2966,280,52,96.335393,coverage,"block_14,line_1,word_ 3","If Contents coverage is being requested, what is the contents amount of coverage on the Chubb"
160,5,1,14,1,1,4,1164,2954,42,50,94.309289,is,"block_14,line_1,word_ 4","If Contents coverage is being requested, what is the contents amount of coverage on the Chubb"
161,5,1,14,1,1,5,1232,2953,162,65,96.876185,being,"block_14,line_1,word_ 5","If Contents coverage is being requested, what is the contents amount of coverage on the Chubb"
162,5,1,14,1,1,6,1421,2953,318,64,96.393148,"requested,","block_14,line_1,word_ 6","If Contents coverage is being requested, what is the contents amount of coverage on the Chubb"
163,5,1,14,1,1,7,1764,2954,146,50,96.350276,what,"block_14,line_1,word_ 7","If Contents coverage is being requested, what is the contents amount of coverage on the Chubb"
164,5,1,14,1,1,8,1936,2954,42,50,96.426488,is,"block_14,line_1,word_ 8","If Contents coverage is being requested, what is the contents amount of coverage on the Chubb"
165,5,1,14,1,1,9,2001,2954,92,50,96.381506,the,"block_14,line_1,word_ 9","If Contents coverage is being requested, what is the contents amount of coverage on the Chubb"
166,5,1,14,1,1,10,2117,2955,258,49,96.519785,contents,"block_14,line_1,word_ 10","If Contents coverage is being requested, what is the contents amount of coverage on the Chubb"
167,5,1,14,1,1,11,2400,2955,229,49,95.689441,amount,"block_14,line_1,word_ 11","If Contents coverage is being requested, what is the contents amount of coverage on the Chubb"
168,5,1,14,1,1,12,2649,2953,58,51,95.850250,of,"block_14,line_1,word_ 12","If Contents coverage is being requested, what is the contents amount of coverage on the Chubb"
169,5,1,14,1,1,13,2727,2966,281,52,96.360880,coverage,"block_14,line_1,word_ 13","If Contents coverage is being requested, what is the contents amount of coverage on the Chubb"
170,5,1,14,1,1,14,3032,2966,70,38,96.068013,on,"block_14,line_1,word_ 14","If Contents coverage is being requested, what is the contents amount of coverage on the Chubb"
171,5,1,14,1,1,15,3127,2954,93,50,96.068013,the,"block_14,line_1,word_ 15","If Contents coverage is being requested, what is the contents amount of coverage on the Chubb"
172,5,1,14,1,1,16,3245,2953,199,51,96.297262,Chubb,"block_14,line_1,word_ 16","If Contents coverage is being requested, what is the contents amount of coverage on the Chubb"
173,5,1,14,1,2,1,505,3034,400,50,96.576328,Homeowners,"block_14,line_2,word_ 1","Homeowners Policy? $2,070,000."
174,5,1,14,1,2,2,932,3033,215,65,96.559146,Policy?,"block_14,line_2,word_ 2","Homeowners Policy? $2,070,000."
175,5,1,14,1,2,3,1173,3029,357,64,96.423424,"$2,070,000.","block_14,line_2,word_ 3","Homeowners Policy? $2,070,000."
176,5,1,15,1,1,1,506,3193,34,50,72.570567,If,"block_15,line_1,word_ 1","If Other permanent structures coverage is requested, what is the other permanent structures total value?"
177,5,1,15,1,1,2,560,3193,171,51,96.050722,Other,"block_15,line_1,word_ 2","If Other permanent structures coverage is requested, what is the other permanent structures total value?"
178,5,1,15,1,1,3,753,3195,327,62,95.827543,permanent,"block_15,line_1,word_ 3","If Other permanent structures coverage is requested, what is the other permanent structures total value?"
179,5,1,15,1,1,4,1102,3195,300,49,95.838514,structures,"block_15,line_1,word_ 4","If Other permanent structures coverage is requested, what is the other permanent structures total value?"
180,5,1,15,1,1,5,1427,3206,280,52,96.807244,coverage,"block_15,line_1,word_ 5","If Other permanent structures coverage is requested, what is the other permanent structures total value?"
181,5,1,15,1,1,6,1734,3194,42,50,96.785578,is,"block_15,line_1,word_ 6","If Other permanent structures coverage is requested, what is the other permanent structures total value?"
182,5,1,15,1,1,7,1802,3194,317,63,96.736689,"requested,","block_15,line_1,word_ 7","If Other permanent structures coverage is requested, what is the other permanent structures total value?"
183,5,1,15,1,1,8,2145,3194,146,50,96.134341,what,"block_15,line_1,word_ 8","If Other permanent structures coverage is requested, what is the other permanent structures total value?"
184,5,1,15,1,1,9,2316,3194,42,50,96.786301,is,"block_15,line_1,word_ 9","If Other permanent structures coverage is requested, what is the other permanent structures total value?"
185,5,1,15,1,1,10,2381,3194,92,50,96.786301,the,"block_15,line_1,word_ 10","If Other permanent structures coverage is requested, what is the other permanent structures total value?"
186,5,1,15,1,1,11,2498,3194,156,50,96.872303,other,"block_15,line_1,word_ 11","If Other permanent structures coverage is requested, what is the other permanent structures total value?"
187,5,1,15,1,1,12,2678,3195,327,62,95.945016,permanent,"block_15,line_1,word_ 12","If Other permanent structures coverage is requested, what is the other permanent structures total value?"
188,5,1,15,1,1,13,3026,3195,300,49,96.051827,structures,"block_15,line_1,word_ 13","If Other permanent structures coverage is requested, what is the other permanent structures total value?"
189,5,1,15,1,1,14,3349,3194,126,50,96.051827,total,"block_15,line_1,word_ 14","If Other permanent structures coverage is requested, what is the other permanent structures total value?"
190,5,1,15,1,1,15,3499,3193,201,51,95.521071,value?,"block_15,line_1,word_ 15","If Other permanent structures coverage is requested, what is the other permanent structures total value?"
191,5,1,15,1,2,1,503,3269,356,64,96.487978,"$1,380,000.","block_15,line_2,word_ 1","$1,380,000."
