,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,Description
10,CVE-2014-9418,119.0,,DoS Overflow,2014-12-24,2019-05-20,2.1,None,Local,Low,Not required,None,None,Partial,The eSpace Meeting ActiveX control (eSpaceStatusCtrl.dll) in Huawei eSpace Desktop before V200R001C03 allows local users to cause a denial of service (memory overflow) via unspecified vectors.
11,CVE-2014-9417,20.0,,DoS,2014-12-24,2019-05-20,2.1,None,Local,Low,Not required,None,None,Partial,The Meeting component in Huawei eSpace Desktop before V100R001C03 allows local users to cause a denial of service (program exit) via a crafted image.
12,CVE-2014-9416,,,Exec Code,2014-12-24,2019-05-20,4.4,None,Local,Medium,Not required,Partial,Partial,Partial,"Multiple untrusted search path vulnerabilities in Huawei eSpace Desktop before V200R003C00 allow local users to execute arbitrary code and conduct DLL hijacking attacks via a Trojan horse (1) mfc71enu.dll, (2) mfc71loc.dll, (3) tcapi.dll, or (4) airpcap.dll."
13,CVE-2014-9415,20.0,,DoS,2014-12-24,2019-05-20,1.9,None,Local,Medium,Not required,None,None,Partial,Huawei eSpace Desktop before V100R001C03 allows local users to cause a denial of service (program exit) via a crafted QES file.
14,CVE-2014-9414,352.0,,CSRF,2014-12-24,2018-10-09,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"The W3 Total Cache plugin before 0.9.4.1 for WordPress does not properly handle empty nonces, which allows remote attackers to conduct cross-site request forgery (CSRF) attacks and hijack the authentication of administrators for requests that change the mobile site redirect URI via the mobile_groups[*][redirect] parameter and an empty _wpnonce parameter in the w3tc_mobile page to wp-admin/admin.php."
15,CVE-2014-9413,352.0,,XSS CSRF,2014-12-24,2017-09-08,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"Multiple cross-site request forgery (CSRF) vulnerabilities in the IP Ban (simple-ip-ban) plugin 1.2.3 for WordPress allow remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the (1) ip_list, (2) user_agent_list, or (3) redirect_url parameter in the simple-ip-ban page to wp-admin/options-general.php."
16,CVE-2014-9412,79.0,,XSS,2014-12-23,2021-04-09,4.3,None,Remote,Medium,Not required,None,Partial,None,"Multiple cross-site scripting (XSS) vulnerabilities in NetIQ Access Manager (NAM) 4.x before 4.1 allow remote attackers to inject arbitrary web script or HTML via (1) an arbitrary parameter to roma/jsp/debug/debug.jsp or (2) an arbitrary parameter in a debug.DumpAll action to nps/servlet/webacc, a different issue than CVE-2014-5216."
17,CVE-2014-9408,200.0,,+Info,2014-12-19,2018-10-09,5.0,None,Remote,Low,Not required,Partial,None,None,"Ekahau B4 staff badge tag 5.7 with firmware 1.4.52, Real-Time Location System (RTLS) Controller 6.0.5-FINAL, and Activator 3 uses part of the MAC address as part of the RC4 setup key, which makes it easier for remote attackers to guess the key via a brute-force attack."
18,CVE-2014-9407,352.0,,CSRF,2014-12-19,2014-12-19,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"Multiple cross-site request forgery (CSRF) vulnerabilities in Revive Adserver before 3.0.5 allow remote attackers to hijack the authentication of administrators for requests that (1) delete data via a request to agency-delete.php, (2) tracker-delete.php, or (3) userlog-delete.php in admin/ or (4) unlink accounts via a request to admin-user-unlink.php. (5) advertiser-user-unlink.php, or (6) affiliate-user-unlink.php in admin/."
19,CVE-2014-9406,255.0,,,2014-12-18,2014-12-18,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,"ARRIS Touchstone TG862G/CT Telephony Gateway with firmware 7.6.59S.CT and earlier has a default password of password for the admin account, which makes it easier for remote attackers to obtain access via a request to home_loggedout.php."
20,CVE-2014-9403,,,DoS,2014-12-19,2015-09-29,4.0,None,Remote,Low,???,None,None,Partial,"The CWebAdminMod::ChanPage function in modules/webadmin.cpp in ZNC before 1.4 allows remote authenticated users to cause a denial of service (NULL pointer dereference and crash) by adding a channel with the same name as an existing channel but without the leading # character, related to a ""use-after-delete"" error."
21,CVE-2014-9401,352.0,,XSS CSRF,2014-12-31,2017-09-08,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Cross-site request forgery (CSRF) vulnerability in the WP Limit Posts Automatically plugin 0.7 and earlier for WordPress allows remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the lpa_post_letters parameter in the wp-limit-posts-automatically.php page to wp-admin/options-general.php.
22,CVE-2014-9400,352.0,,XSS CSRF,2014-12-31,2017-09-08,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Multiple cross-site request forgery (CSRF) vulnerabilities in the Wp Unique Article Header Image plugin 1.0 and earlier for WordPress allow remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the (1) gt_default_header or (2) gt_homepage_header parameter in the wp-unique-header.php page to wp-admin/options-general.php.
23,CVE-2014-9399,352.0,,XSS CSRF,2014-12-31,2015-01-03,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Cross-site request forgery (CSRF) vulnerability in the TweetScribe plugin 1.1 and earlier for WordPress allows remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the tweetscribe_username parameter in a save action in the tweetscribe.php page to wp-admin/options-general.php.
24,CVE-2014-9398,352.0,,XSS CSRF,2014-12-31,2015-01-03,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Cross-site request forgery (CSRF) vulnerability in the Twitter LiveBlog plugin 1.1.2 and earlier for WordPress allows remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the mashtlb_twitter_username parameter in the twitter-liveblog.php page to wp-admin/options-general.php.
25,CVE-2014-9397,352.0,,XSS CSRF,2014-12-31,2017-09-08,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Cross-site request forgery (CSRF) vulnerability in the twimp-wp plugin for WordPress allows remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the message_format parameter in the twimp-wp.php page to wp-admin/options-general.php.
26,CVE-2014-9396,352.0,,XSS CSRF,2014-12-31,2017-09-08,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"Multiple cross-site request forgery (CSRF) vulnerabilities in the SimpleFlickr plugin 3.0.3 and earlier for WordPress allow remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the (1) simpleflickr_width, (2) simpleflickr_bgcolor, or (3) simpleflickr_xmldatapath parameter in the simpleFlickr.php page to wp-admin/options-general.php."
27,CVE-2014-9395,352.0,,XSS CSRF,2014-12-31,2015-01-03,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"Multiple cross-site request forgery (CSRF) vulnerabilities in the Simplelife plugin 1.2 and earlier for WordPress allow remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the (1) simplehoverback, (2) simplehovertext, (3) flickrback, or (4) simple_flimit parameter in the simplelife.php page to wp-admin/options-general.php."
28,CVE-2014-9394,352.0,,XSS CSRF,2014-12-31,2017-09-08,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Multiple cross-site request forgery (CSRF) vulnerabilities in the PWGRandom plugin 1.11 and earlier for WordPress allow remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the (1) pwgrandom_title or (2) pwgrandom_category parameter in the pwgrandom page to wp-admin/options-general.php.
29,CVE-2014-9393,352.0,,XSS CSRF,2014-12-31,2017-09-08,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Multiple cross-site request forgery (CSRF) vulnerabilities in the Post to Twitter plugin 0.7 and earlier for WordPress allow remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the (1) idptt_twitter_username or (2) idptt_tweet_prefix parameter to wp-admin/options-general.php.
30,CVE-2014-9392,352.0,,XSS CSRF,2014-12-31,2015-01-03,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Cross-site request forgery (CSRF) vulnerability in the PictoBrowser (pictobrowser-gallery) plugin 0.3.1 and earlier for WordPress allows remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the pictoBrowserFlickrUser parameter in the options-page.php page to wp-admin/options-general.php.
31,CVE-2014-9391,352.0,,XSS CSRF,2014-12-31,2015-01-03,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"Multiple cross-site request forgery (CSRF) vulnerabilities in the gSlideShow plugin 0.1 and earlier for WordPress allow remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the (1) rss, (2) display_time or (3) transistion_time parameter in the gslideshow.php page to wp-admin/options-general.php."
32,CVE-2014-9388,284.0,,,2014-12-17,2017-01-03,5.0,None,Remote,Low,Not required,None,Partial,None,bug_report.php in MantisBT before 1.2.18 allows remote attackers to assign arbitrary issues via the handler_id parameter.
33,CVE-2014-9387,264.0,,+Priv,2014-12-17,2018-10-09,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,"SAP BusinessObjects Edge 4.1 allows remote attackers to obtain the SI_PLATFORM_SEARCH_SERVER_LOGON_TOKEN token and gain privileges via a crafted CORBA call, aka SAP Note 2039905."
34,CVE-2014-9386,,,,2014-12-15,2016-03-21,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"Zenoss Core before 4.2.5 SP161 sets an infinite lifetime for the session ID cookie, which makes it easier for remote attackers to hijack sessions by leveraging an unattended workstation, aka ZEN-12691."
35,CVE-2014-9385,352.0,,Exec Code CSRF,2014-12-15,2016-03-21,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"Cross-site request forgery (CSRF) vulnerability in Zenoss Core through 5 Beta 3 allows remote attackers to hijack the authentication of arbitrary users for requests that trigger arbitrary code execution via a ZenPack upload, aka ZEN-15388."
36,CVE-2014-9381,189.0,,DoS,2014-12-19,2020-02-26,5.0,None,Remote,Low,Not required,None,None,Partial,"Integer signedness error in the dissector_cvs function in dissectors/ec_cvs.c in Ettercap 0.8.1 allows remote attackers to cause a denial of service (crash) via a crafted password, which triggers a large memory allocation."
37,CVE-2014-9380,119.0,,DoS Overflow,2014-12-19,2020-02-26,5.0,None,Remote,Low,Not required,None,None,Partial,The dissector_cvs function in dissectors/ec_cvs.c in Ettercap 0.8.1 allows remote attackers to cause a denial of service (out-of-bounds read) via a packet containing only a CVS_LOGIN signature.
38,CVE-2014-9379,119.0,,DoS Exec Code Overflow,2014-12-19,2020-02-26,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"The radius_get_attribute function in dissectors/ec_radius.c in Ettercap 0.8.1 performs an incorrect cast, which allows remote attackers to cause a denial of service (crash) or possibly execute arbitrary code via unspecified vectors, which triggers a stack-based buffer overflow."
39,CVE-2014-9378,20.0,,DoS Exec Code,2014-12-19,2020-02-26,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Ettercap 0.8.1 does not validate certain return values, which allows remote attackers to cause a denial of service (crash) or possibly execute arbitrary code via a crafted (1) name to the parse_line function in mdns_spoof/mdns_spoof.c or (2) base64 encoded password to the dissector_imap function in dissectors/ec_imap.c."
40,CVE-2014-9377,119.0,,DoS Exec Code Overflow,2014-12-19,2020-02-26,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,Heap-based buffer overflow in the nbns_spoof function in plug-ins/nbns_spoof/nbns_spoof.c in Ettercap 0.8.1 allows remote attackers to cause a denial of service or possibly execute arbitrary code via a large netbios packet.
41,CVE-2014-9376,,,DoS Exec Code,2014-12-19,2020-02-26,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Integer underflow in Ettercap 0.8.1 allows remote attackers to cause a denial of service (out-of-bounds write) and possibly execute arbitrary code via a small (1) size variable value in the dissector_dhcp function in dissectors/ec_dhcp.c, (2) length value to the dissector_gg function in dissectors/ec_gg.c, or (3) string length to the get_decode_len function in ec_utils.c or a request without a (4) username or (5) password to the dissector_TN3270 function in dissectors/ec_TN3270.c."
42,CVE-2014-9374,,,DoS,2014-12-12,2018-10-09,5.0,None,Remote,Low,Not required,None,None,Partial,"Double free vulnerability in the WebSocket Server (res_http_websocket module) in Asterisk Open Source 11.x before 11.14.2, 12.x before 12.7.2, and 13.x before 13.0.2 and Certified Asterisk 11.6 before 11.6-cert9 allows remote attackers to cause a denial of service (crash) by sending a zero length frame after a non-zero length frame."
43,CVE-2014-9373,22.0,,Exec Code Dir. Trav.,2014-12-16,2014-12-17,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,Directory traversal vulnerability in the CollectorConfInfoServlet servlet in ManageEngine NetFlow Analyzer allows remote attackers to execute arbitrary code via a .. (dot dot) in the filename.
44,CVE-2014-9372,22.0,,Dir. Trav.,2014-12-16,2015-02-17,6.4,None,Remote,Low,Not required,None,Partial,Partial,Directory traversal vulnerability in the UploadAccountActivities servlet in ManageEngine Password Manager Pro (PMP) before 7103 allows remote attackers to delete arbitrary files via a .. (dot dot) in a filename.
45,CVE-2014-9371,20.0,,Exec Code,2014-12-16,2015-03-07,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,The NativeAppServlet in ManageEngine Desktop Central MSP before 90075 allows remote attackers to execute arbitrary code via a crafted JSON object.
46,CVE-2014-9368,352.0,,XSS CSRF,2014-12-19,2014-12-22,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Cross-site request forgery (CSRF) vulnerability in the twitterDash plugin 2.1 and earlier for WordPress allows remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the username_twitterDash parameter in the twitterDash.php page to wp-admin/options-general.php.
47,CVE-2014-9367,79.0,,XSS,2014-12-31,2015-01-03,4.3,None,Remote,Medium,Not required,None,Partial,None,"Incomplete blacklist vulnerability in the urlEncode function in lib/TWiki.pm in TWiki 6.0.0 and 6.0.1 allows remote attackers to conduct cross-site scripting (XSS) attacks via a ""'"" (single quote) in the scope parameter to do/view/TWiki/WebSearch."
48,CVE-2014-9365,,,,2014-12-12,2019-10-25,5.8,None,Remote,Medium,Not required,Partial,Partial,None,"The HTTP clients in the (1) httplib, (2) urllib, (3) urllib2, and (4) xmlrpclib libraries in CPython (aka Python) 2.x before 2.7.9 and 3.x before 3.4.3, when accessing an HTTPS URL, do not (a) check the certificate against a trust store or verify that the server hostname matches a domain name in the subject's (b) Common Name or (c) subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via an arbitrary valid certificate."
49,CVE-2014-9364,79.0,,XSS,2014-12-10,2014-12-11,4.3,None,Remote,Medium,Not required,None,Partial,None,Cross-site scripting (XSS) vulnerability in the Unified Login form in the LoginToboggan module 7.x-1.x before 7.x-1.4 for Drupal allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.
0,CVE-2014-9433,79.0,,XSS,2014-12-31,2018-10-09,2.6,None,Remote,High,Not required,None,Partial,None,"Multiple cross-site scripting (XSS) vulnerabilities in cms/front_content.php in Contenido before 4.9.6, when advanced mod rewrite (AMR) is disabled, allow remote attackers to inject arbitrary web script or HTML via the (1) idart, (2) lang, or (3) idcat parameter."
1,CVE-2014-9432,79.0,,XSS,2014-12-31,2018-10-09,4.3,None,Remote,Medium,Not required,None,Partial,None,Multiple cross-site scripting (XSS) vulnerabilities in templates/2k11/admin/overview.inc.tpl in Serendipity before 2.0-rc2 allow remote attackers to inject arbitrary web script or HTML via a blog comment in the QUERY_STRING to serendipity/index.php.
2,CVE-2014-9431,352.0,,CSRF,2014-12-31,2017-09-08,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Multiple cross-site request forgery (CSRF) vulnerabilities in Smoothwall Express 3.1 and 3.0 SP3 allow remote attackers to hijack the authentication of administrators for requests that change the (1) admin or (2) dial password via a request to httpd/cgi-bin/changepw.cgi.
3,CVE-2014-9430,79.0,,XSS,2014-12-31,2017-09-08,4.3,None,Remote,Medium,Not required,None,Partial,None,Cross-site scripting (XSS) vulnerability in httpd/cgi-bin/vpn.cgi/vpnconfig.dat in Smoothwall Express 3.0 SP3 allows remote attackers to inject arbitrary web script or HTML via the COMMENT parameter in an Add action.
4,CVE-2014-9429,79.0,,XSS,2014-12-31,2017-09-08,4.3,None,Remote,Medium,Not required,None,Partial,None,Multiple cross-site scripting (XSS) vulnerabilities in Smoothwall Express 3.1 and 3.0 SP3 allow remote attackers to inject arbitrary web script or HTML via the (1) PROFILENAME parameter in a Save action to httpd/cgi-bin/pppsetup.cgi or (2) COMMENT parameter in an Add action to httpd/cgi-bin/ddns.cgi.
5,CVE-2014-9426,17.0,,DoS Mem. Corr.,2014-12-31,2015-03-17,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"** DISPUTED ** The apprentice_load function in libmagic/apprentice.c in the Fileinfo component in PHP through 5.6.4 attempts to perform a free operation on a stack-based character array, which allows remote attackers to cause a denial of service (memory corruption or application crash) or possibly have unspecified other impact via unknown vectors. NOTE: this is disputed by the vendor because the standard erealloc behavior makes the free operation unreachable."
6,CVE-2014-9425,,,DoS,2014-12-31,2018-01-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,Double free vulnerability in the zend_ts_hash_graceful_destroy function in zend_ts_hash.c in the Zend Engine in PHP through 5.5.20 and 5.6.x through 5.6.4 allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.
7,CVE-2014-9424,,,DoS,2014-12-29,2014-12-30,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,Double free vulnerability in the ssl_parse_clienthello_use_srtp_ext function in d1_srtp.c in LibreSSL before 2.1.2 allows remote attackers to cause a denial of service or possibly have unspecified other impact by triggering a certain length-verification error during processing of a DTLS handshake.
8,CVE-2014-9420,399.0,,DoS,2014-12-26,2018-01-05,4.9,None,Local,Low,Not required,None,None,Complete,"The rock_continue function in fs/isofs/rock.c in the Linux kernel through 3.18.1 does not restrict the number of Rock Ridge continuation entries, which allows local users to cause a denial of service (infinite loop, and system crash or hang) via a crafted iso9660 image."
9,CVE-2014-9419,200.0,,Bypass +Info,2014-12-26,2018-01-05,2.1,None,Local,Low,Not required,Partial,None,None,"The __switch_to function in arch/x86/kernel/process_64.c in the Linux kernel through 3.18.1 does not ensure that Thread Local Storage (TLS) descriptors are loaded before proceeding with other steps, which makes it easier for local users to bypass the ASLR protection mechanism via a crafted application that reads a TLS base address."
10,CVE-2014-9418,119.0,,DoS Overflow,2014-12-24,2019-05-20,2.1,None,Local,Low,Not required,None,None,Partial,The eSpace Meeting ActiveX control (eSpaceStatusCtrl.dll) in Huawei eSpace Desktop before V200R001C03 allows local users to cause a denial of service (memory overflow) via unspecified vectors.
11,CVE-2014-9417,20.0,,DoS,2014-12-24,2019-05-20,2.1,None,Local,Low,Not required,None,None,Partial,The Meeting component in Huawei eSpace Desktop before V100R001C03 allows local users to cause a denial of service (program exit) via a crafted image.
12,CVE-2014-9416,,,Exec Code,2014-12-24,2019-05-20,4.4,None,Local,Medium,Not required,Partial,Partial,Partial,"Multiple untrusted search path vulnerabilities in Huawei eSpace Desktop before V200R003C00 allow local users to execute arbitrary code and conduct DLL hijacking attacks via a Trojan horse (1) mfc71enu.dll, (2) mfc71loc.dll, (3) tcapi.dll, or (4) airpcap.dll."
13,CVE-2014-9415,20.0,,DoS,2014-12-24,2019-05-20,1.9,None,Local,Medium,Not required,None,None,Partial,Huawei eSpace Desktop before V100R001C03 allows local users to cause a denial of service (program exit) via a crafted QES file.
14,CVE-2014-9414,352.0,,CSRF,2014-12-24,2018-10-09,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"The W3 Total Cache plugin before 0.9.4.1 for WordPress does not properly handle empty nonces, which allows remote attackers to conduct cross-site request forgery (CSRF) attacks and hijack the authentication of administrators for requests that change the mobile site redirect URI via the mobile_groups[*][redirect] parameter and an empty _wpnonce parameter in the w3tc_mobile page to wp-admin/admin.php."
15,CVE-2014-9413,352.0,,XSS CSRF,2014-12-24,2017-09-08,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"Multiple cross-site request forgery (CSRF) vulnerabilities in the IP Ban (simple-ip-ban) plugin 1.2.3 for WordPress allow remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the (1) ip_list, (2) user_agent_list, or (3) redirect_url parameter in the simple-ip-ban page to wp-admin/options-general.php."
16,CVE-2014-9412,79.0,,XSS,2014-12-23,2021-04-09,4.3,None,Remote,Medium,Not required,None,Partial,None,"Multiple cross-site scripting (XSS) vulnerabilities in NetIQ Access Manager (NAM) 4.x before 4.1 allow remote attackers to inject arbitrary web script or HTML via (1) an arbitrary parameter to roma/jsp/debug/debug.jsp or (2) an arbitrary parameter in a debug.DumpAll action to nps/servlet/webacc, a different issue than CVE-2014-5216."
17,CVE-2014-9408,200.0,,+Info,2014-12-19,2018-10-09,5.0,None,Remote,Low,Not required,Partial,None,None,"Ekahau B4 staff badge tag 5.7 with firmware 1.4.52, Real-Time Location System (RTLS) Controller 6.0.5-FINAL, and Activator 3 uses part of the MAC address as part of the RC4 setup key, which makes it easier for remote attackers to guess the key via a brute-force attack."
18,CVE-2014-9407,352.0,,CSRF,2014-12-19,2014-12-19,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"Multiple cross-site request forgery (CSRF) vulnerabilities in Revive Adserver before 3.0.5 allow remote attackers to hijack the authentication of administrators for requests that (1) delete data via a request to agency-delete.php, (2) tracker-delete.php, or (3) userlog-delete.php in admin/ or (4) unlink accounts via a request to admin-user-unlink.php. (5) advertiser-user-unlink.php, or (6) affiliate-user-unlink.php in admin/."
19,CVE-2014-9406,255.0,,,2014-12-18,2014-12-18,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,"ARRIS Touchstone TG862G/CT Telephony Gateway with firmware 7.6.59S.CT and earlier has a default password of password for the admin account, which makes it easier for remote attackers to obtain access via a request to home_loggedout.php."
20,CVE-2014-9403,,,DoS,2014-12-19,2015-09-29,4.0,None,Remote,Low,???,None,None,Partial,"The CWebAdminMod::ChanPage function in modules/webadmin.cpp in ZNC before 1.4 allows remote authenticated users to cause a denial of service (NULL pointer dereference and crash) by adding a channel with the same name as an existing channel but without the leading # character, related to a ""use-after-delete"" error."
21,CVE-2014-9401,352.0,,XSS CSRF,2014-12-31,2017-09-08,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Cross-site request forgery (CSRF) vulnerability in the WP Limit Posts Automatically plugin 0.7 and earlier for WordPress allows remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the lpa_post_letters parameter in the wp-limit-posts-automatically.php page to wp-admin/options-general.php.
22,CVE-2014-9400,352.0,,XSS CSRF,2014-12-31,2017-09-08,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Multiple cross-site request forgery (CSRF) vulnerabilities in the Wp Unique Article Header Image plugin 1.0 and earlier for WordPress allow remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the (1) gt_default_header or (2) gt_homepage_header parameter in the wp-unique-header.php page to wp-admin/options-general.php.
23,CVE-2014-9399,352.0,,XSS CSRF,2014-12-31,2015-01-03,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Cross-site request forgery (CSRF) vulnerability in the TweetScribe plugin 1.1 and earlier for WordPress allows remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the tweetscribe_username parameter in a save action in the tweetscribe.php page to wp-admin/options-general.php.
24,CVE-2014-9398,352.0,,XSS CSRF,2014-12-31,2015-01-03,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Cross-site request forgery (CSRF) vulnerability in the Twitter LiveBlog plugin 1.1.2 and earlier for WordPress allows remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the mashtlb_twitter_username parameter in the twitter-liveblog.php page to wp-admin/options-general.php.
25,CVE-2014-9397,352.0,,XSS CSRF,2014-12-31,2017-09-08,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Cross-site request forgery (CSRF) vulnerability in the twimp-wp plugin for WordPress allows remote attackers to hijack the authentication of administrators for requests that conduct cross-site scripting (XSS) attacks via the message_format parameter in the twimp-wp.php page to wp-admin/options-general.php.
