,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,Description
24,CVE-2006-6896,,,,2006-12-31,2018-10-17,5.4,None,Local Network,Medium,Not required,Partial,Partial,Partial,"The Bluetooth stack in the Plantronic Headset does not properly implement Non-pairable mode, which allows remote attackers to conduct unauthorized pair-up operations."
25,CVE-2006-6895,,,,2006-12-31,2018-10-17,2.9,None,Local Network,Medium,Not required,Partial,None,None,"The Bluetooth stack in the Sony Ericsson T60 does not properly implement ""Limited discoverable"" mode, which allows remote attackers to obtain unauthorized inquiry responses."
26,CVE-2006-6894,,,,2006-12-31,2008-09-05,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,"Multiple unspecified vulnerabilities in SPINE before 1.2 have unknown impact and attack vectors, related to (1) ""Placeholders in database handler"" and (2) ""Macro admin security."""
27,CVE-2006-6893,,,,2006-12-31,2008-09-05,5.0,None,Remote,Low,Not required,Partial,None,None,"Tor allows remote attackers to discover the IP address of a hidden service by accessing this service at a high rate, thereby changing the server's CPU temperature and consequently changing the pattern of time values visible through (1) ICMP timestamps, (2) TCP sequence numbers, and (3) TCP timestamps, a different vulnerability than CVE-2006-0414. NOTE: it could be argued that this is a laws-of-physics vulnerability that is a fundamental design limitation of certain hardware implementations, so perhaps this issue should not be included in CVE."
28,CVE-2006-6892,,,XSS,2006-12-31,2011-03-08,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Cross-site scripting (XSS) vulnerability in the GetLocation function in online.php in Jonathon J. Freeman OvBB 0.13a allows remote attackers to inject arbitrary web script or HTML via the aRequest variable.
29,CVE-2006-6891,,,+Info,2006-12-31,2017-10-19,5.0,None,Remote,Low,Not required,Partial,None,None,"Vz (Adp) Forum 2.0.3 stores sensitive information under the web root with insufficient access control, which allows remote attackers to obtain the administrative account name and password hash via a direct request for users/admin.txt."
30,CVE-2006-6890,,,,2006-12-31,2017-10-19,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Voodoo chat 1.0RC1b stores sensitive information under the web root with insufficient access control, which allows remote attackers to download passwords via a direct request for data/users.dat."
31,CVE-2006-6889,,,+Info,2006-12-31,2017-10-19,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"FreeStyle Wiki (fswiki) 3.6.2 and earlier stores sensitive information under the web root with insufficient access control, which allows remote attackers to obtain passwords via a direct request for config/user.dat."
32,CVE-2006-6888,,,+Info,2006-12-31,2017-10-19,5.0,None,Remote,Low,Not required,Partial,None,None,"P-News 1.16 and 1.17 store sensitive information under the web root with insufficient access control, which allows remote attackers to obtain the administrative account name and password hash via a direct request for db/user.dat."
33,CVE-2006-6887,94.0,,Exec Code,2006-12-31,2010-07-07,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"Unrestricted file upload vulnerability in logahead UNU 1.0 allows remote attackers to upload and execute arbitrary PHP code via unspecified vectors related to plugins/widged/_widged.php (aka the WidgEd plugin), a different vulnerability than CVE-2006-6783. NOTE: The provenance of this information is unknown; the details are obtained solely from third party information."
34,CVE-2006-6886,200.0,,+Info,2006-12-31,2017-07-29,5.0,None,Remote,Low,Not required,Partial,None,None,"phpwcms 1.2.5-DEV allows remote attackers to obtain sensitive information via a direct request for (1) files.public-userroot.inc.php or (2) files.private.additions.inc.php in include/inc_lib/, which reveals the path in various error messages."
35,CVE-2006-6885,,,DoS,2006-12-31,2017-10-19,4.3,None,Remote,Medium,Not required,None,None,Partial,An ActiveX control in SwDir.dll in Macromedia Shockwave 10 allows remote attackers to cause a denial of service (Internet Explorer 7 crash) via a long string in the swURL attribute.
36,CVE-2006-6884,119.0,,Exec Code Overflow,2006-12-31,2018-10-17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Buffer overflow in the WZFILEVIEW.FileViewCtrl.61 ActiveX control (aka Sky Software ""FileView"" ActiveX control) for WinZip 10.0 Build 6667 allows remote attackers to execute arbitrary code via a long argument to the CreateNewFolderFromName method, a different vulnerability than CVE-2006-5198."
37,CVE-2006-6883,,,Exec Code File Inclusion,2006-12-31,2018-10-17,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"** DISPUTED ** PHP remote file inclusion vulnerability in php4you.php in PHPIrc_bot 0.2 allows remote attackers to execute arbitrary PHP code via a URL in the dir parameter. NOTE: this issue is disputed by CVE, since the dir variable is declared before being used."
38,CVE-2006-6882,79.0,,XSS,2006-12-31,2018-10-17,4.3,None,Remote,Medium,Not required,None,Partial,None,Cross-site scripting (XSS) vulnerability in golden book allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.
39,CVE-2006-6881,119.0,,Exec Code Overflow,2006-12-31,2018-10-17,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,Buffer overflow in the Get_Wep function in cofvnet.c for ATMEL Linux PCI PCMCIA USB Drivers drivers 3.4.1.1 corruption allows attackers to execute arbitrary code via a long name argument.
40,CVE-2006-6880,89.0,,Exec Code Sql,2006-12-31,2017-10-19,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Multiple SQL injection vulnerabilities in code/guestadd.php in PHP-Update 2.7 and earlier allow remote attackers to execute arbitrary SQL commands via the (1) newmessage, (2) newname, (3) newwebsite, or (4) newemail parameter."
41,CVE-2006-6879,,,,2006-12-31,2017-10-19,6.0,None,Remote,Medium,???,Partial,Partial,Partial,Unrestricted file upload vulnerability in admin/uploads.php in PHP-Update 2.7 and earlier allows remote authenticated users to upload arbitrary PHP scripts to the gfx/ and files/ directories via the userfile parameter.
42,CVE-2006-6878,,,+Priv,2006-12-31,2017-10-19,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,admin/uploads.php in PHP-Update 2.7 and earlier allows remote attackers to gain privileges by setting the rights[7] parameter to 1 during a login action.
43,CVE-2006-6877,,,Dir. Trav.,2006-12-31,2017-10-19,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"Directory traversal vulnerability in index.php in Matteo Lucarelli 3editor CMS 0.42 and earlier, when register_globals is enabled, allows remote attackers to include arbitrary files via a .. (dot dot) in the page parameter."
44,CVE-2006-6876,,,DoS Overflow Mem. Corr.,2006-12-31,2018-10-17,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Buffer overflow in the fetchsms function in the SMS handling module (libsms_getsms.c) in OpenSER 1.2.0 and earlier allows remote attackers to cause a denial of service (crash) via a crafted SMS message, triggering memory corruption when the ""beginning"" buffer is copied to the third (pdu) argument."
45,CVE-2006-6875,,,Exec Code Overflow,2006-12-31,2018-10-17,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,Buffer overflow in the validateospheader function in the Open Settlement Protocol (OSP) module in OpenSER 1.1.0 and earlier allows remote attackers to execute arbitrary code via a crafted OSP header.
46,CVE-2006-6874,,,XSS,2006-12-31,2008-09-05,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Multiple cross-site scripting (XSS) vulnerabilities in friend.php in eNdonesia 8.4 allow remote attackers to inject arbitrary web script or HTML via the (1) Message or (2) Your Name field. NOTE: The provenance of this information is unknown; the details are obtained solely from third party information.
47,CVE-2006-6873,,,Exec Code Sql,2006-12-31,2017-10-19,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Multiple SQL injection vulnerabilities in mod.php in eNdonesia 8.4 allow remote attackers to execute arbitrary SQL commands via (1) the did parameter in a (a) viewdisk operation (diskusi mod), or the (2) cid parameter in a (b) viewlink (katalog mod) or (b) viewcat (diskusi mod) operation."
48,CVE-2006-6872,,,Dir. Trav.,2006-12-31,2017-10-19,5.0,None,Remote,Low,Not required,Partial,None,None,Directory traversal vulnerability in mod.php in eNdonesia 8.4 allows remote attackers to read arbitrary files via a .. (dot dot) in the mod parameter.
49,CVE-2006-6871,,,XSS,2006-12-31,2017-10-19,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"Multiple cross-site scripting (XSS) vulnerabilities in eNdonesia 8.4 allow remote attackers to inject arbitrary web script or HTML via (1) the mod parameter in a viewlink operation in mod.php, (2) the intypeid parameter in a showinfo operation in the informasi module in mod.php, (3) the ""your Friend"" field in friend.php, or (4) the ""Main Text"" field in admin.php."
0,CVE-2006-7233,79.0,,XSS,2006-12-31,2017-08-08,4.3,None,Remote,Medium,Not required,None,Partial,None,"Cross-site scripting (XSS) vulnerability in the login form (login.jsp) of the admin console in Openfire (formerly Wildfire) 2.6.0, and possibly other versions before 3.5.3, allows remote attackers to inject arbitrary web script or HTML via the url parameter."
1,CVE-2006-7232,89.0,,DoS Sql,2006-12-31,2018-10-17,3.5,None,Remote,Medium,???,None,None,Partial,"sql_select.cc in MySQL 5.0.x before 5.0.32 and 5.1.x before 5.1.14 allows remote authenticated users to cause a denial of service (crash) via an EXPLAIN SELECT FROM on the INFORMATION_SCHEMA table, as originally demonstrated using ORDER BY."
2,CVE-2006-7231,89.0,,Exec Code Sql,2006-12-31,2017-08-08,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,SQL injection vulnerability in display.asp in Civica Software Civica allows remote attackers to execute arbitrary SQL commands via the Entry parameter. NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.
3,CVE-2006-6917,,,Exec Code Overflow,2006-12-31,2021-04-07,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,"Multiple buffer overflows in Computer Associates (CA) BrightStor ARCserve Backup R11.5 Server before SP2 allows remote attackers to execute arbitrary code in the Tape Engine (tapeeng.exe) via a crafted RPC request with (1) opnum 38, which is not properly handled in TAPEUTIL.dll 11.5.3884.0, or (2) opnum 37, which is not properly handled in TAPEENG.dll 11.5.3884.0."
4,CVE-2006-6916,,,DoS,2006-12-31,2008-09-05,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Getahead Direct Web Remoting (DWR) before 1.1.3 allows attackers to cause a denial of service (infinite loop) via unknown vectors related to ""crafted input."""
5,CVE-2006-6915,,,DoS,2006-12-31,2011-03-08,4.0,None,Remote,Low,???,None,None,Partial,ftpd in IBM AIX 5.2.0 and 5.3.0 allows remote authenticated users to cause a denial of service (port exhaustion) via unspecified vectors. NOTE: some details were obtained from third party sources.
6,CVE-2006-6914,,,+Info,2006-12-31,2011-03-08,5.0,None,Remote,Low,Not required,Partial,None,None,"Unspecified vulnerability in ftpd in IBM AIX 5.2.0 and 5.3.0 allows remote attackers to obtain sensitive information, including passwords, via unspecified vectors."
7,CVE-2006-6913,,,,2006-12-31,2011-03-08,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,Unspecified vulnerability in phpMyFAQ 1.6.7 and earlier allows remote attackers to upload arbitrary PHP scripts via unspecified vectors.
8,CVE-2006-6912,89.0,,Exec Code Sql,2006-12-31,2017-07-29,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"SQL injection vulnerability in phpMyFAQ 1.6.7 and earlier allows remote attackers to execute arbitrary SQL commands via unspecified vectors, possibly the userfile or filename parameter."
9,CVE-2006-6911,,,Exec Code Sql,2006-12-31,2017-10-19,6.0,None,Remote,Medium,???,Partial,Partial,Partial,SQL injection vulnerability in search.asp in Digitizing Quote And Ordering System 1.0 allows remote authenticated users to execute arbitrary SQL commands via the ordernum parameter.
10,CVE-2006-6910,,,DoS,2006-12-31,2017-10-19,7.8,None,Remote,Low,Not required,None,None,Complete,"formbankcgi.exe in Fersch Formbankserver 1.9, when the PATH_INFO begins with Abfrage, allows remote attackers to cause a denial of service (daemon crash) via multiple requests containing many /../ sequences in the Name parameter."
11,CVE-2006-6909,,,Exec Code Overflow,2006-12-31,2016-10-18,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,Stack-based buffer overflow in http.c in Karl Dahlke Edbrowse (aka Command line editor browser) 3.1.3 allows remote attackers to execute arbitrary code by operating an FTP server that sends directory listings with (1) long user names or (2) long group names.
12,CVE-2006-6908,,,DoS Exec Code Overflow,2006-12-31,2018-10-16,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,"Buffer overflow in the Bluetooth Stack COM Server in the Widcomm Bluetooth stack, as packaged as Widcomm Stack 3.x and earlier on Windows, Widcomm BTStackServer 1.4.2.10 and 1.3.2.7 on Windows, Widcomm Bluetooth Communication Software 1.4.1.03 on Windows, and the Bluetooth implementation in Windows Mobile or Windows CE on the HP IPAQ 2215 and 5450, allows remote attackers to cause a denial of service (service crash) and possibly execute arbitrary code via unspecified vectors."
13,CVE-2006-6907,,,,2006-12-31,2018-10-16,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,Unspecified vulnerability in the Bluesoil Bluetooth stack has unknown impact and attack vectors.
14,CVE-2006-6906,,,,2006-12-31,2018-10-16,7.2,None,Local,Low,Not required,Complete,Complete,Complete,"Unspecified vulnerability in the Bluetooth stack on Mac OS 10.4.7 and earlier has unknown impact and local attack vectors, related to ""Mach Exception Handling"", a different issue than CVE-2006-6900."
15,CVE-2006-6905,,,,2006-12-31,2018-10-16,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,Unspecified vulnerability in the Widcomm Bluetooth stack allows remote attackers to gain administrative access (aka Remote Root) via unspecified vectors.
16,CVE-2006-6904,,,,2006-12-31,2018-10-16,7.9,None,Local Network,Medium,Not required,Complete,Complete,Complete,Unspecified vulnerability in the Broadcom Bluetooth stack allows remote attackers to gain administrative access (aka Remote Root) via unspecified vectors.
17,CVE-2006-6903,,,,2006-12-31,2018-10-16,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,Unspecified vulnerability in the Toshiba Bluetooth stack allows remote attackers to gain administrative access (aka Remote Root) via unspecified vectors.
18,CVE-2006-6902,,,,2006-12-31,2018-10-16,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,Unspecified vulnerability in the Bluetooth stack in Microsoft Windows Mobile Pocket PC edition allows remote attackers to gain administrative access (aka Remote Root) via unspecified vectors.
19,CVE-2006-6901,,,,2006-12-31,2018-10-16,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,Unspecified vulnerability in the Bluetooth stack in Microsoft Windows allows remote attackers to gain administrative access (aka Remote Root) via unspecified vectors.
20,CVE-2006-6900,,,,2006-12-31,2018-10-16,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,"Unspecified vulnerability in the Bluetooth stack in Apple Mac OS 10.4 has unknown impact and attack vectors, related to an ""implementation bug."""
21,CVE-2006-6899,16.0,,,2006-12-31,2018-10-16,5.4,None,Local Network,Medium,Not required,Partial,Partial,Partial,"hidd in BlueZ (bluez-utils) before 2.25 allows remote attackers to obtain control of the (1) Mouse and (2) Keyboard Human Interface Device (HID) via a certain configuration of two HID (PSM) endpoints, operating as a server, aka HidAttack."
22,CVE-2006-6898,,,,2006-12-31,2018-10-16,7.8,None,Remote,Low,Not required,Complete,None,None,"Widcomm Bluetooth for Windows (BTW) before 4.0.1.1500 allows remote attackers to listen to and record conversations, aka the CarWhisperer attack."
23,CVE-2006-6897,,,Dir. Trav.,2006-12-31,2018-10-17,5.4,None,Local Network,Medium,Not required,Partial,Partial,Partial,Directory traversal vulnerability in Widcomm Bluetooth for Windows (BTW) 3.0.1.905 allows remote attackers to conduct unauthorized file operations via a .. (dot dot) in an unspecified parameter.
24,CVE-2006-6896,,,,2006-12-31,2018-10-17,5.4,None,Local Network,Medium,Not required,Partial,Partial,Partial,"The Bluetooth stack in the Plantronic Headset does not properly implement Non-pairable mode, which allows remote attackers to conduct unauthorized pair-up operations."
25,CVE-2006-6895,,,,2006-12-31,2018-10-17,2.9,None,Local Network,Medium,Not required,Partial,None,None,"The Bluetooth stack in the Sony Ericsson T60 does not properly implement ""Limited discoverable"" mode, which allows remote attackers to obtain unauthorized inquiry responses."
26,CVE-2006-6894,,,,2006-12-31,2008-09-05,10.0,None,Remote,Low,Not required,Complete,Complete,Complete,"Multiple unspecified vulnerabilities in SPINE before 1.2 have unknown impact and attack vectors, related to (1) ""Placeholders in database handler"" and (2) ""Macro admin security."""
27,CVE-2006-6893,,,,2006-12-31,2008-09-05,5.0,None,Remote,Low,Not required,Partial,None,None,"Tor allows remote attackers to discover the IP address of a hidden service by accessing this service at a high rate, thereby changing the server's CPU temperature and consequently changing the pattern of time values visible through (1) ICMP timestamps, (2) TCP sequence numbers, and (3) TCP timestamps, a different vulnerability than CVE-2006-0414. NOTE: it could be argued that this is a laws-of-physics vulnerability that is a fundamental design limitation of certain hardware implementations, so perhaps this issue should not be included in CVE."
28,CVE-2006-6892,,,XSS,2006-12-31,2011-03-08,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,Cross-site scripting (XSS) vulnerability in the GetLocation function in online.php in Jonathon J. Freeman OvBB 0.13a allows remote attackers to inject arbitrary web script or HTML via the aRequest variable.
29,CVE-2006-6891,,,+Info,2006-12-31,2017-10-19,5.0,None,Remote,Low,Not required,Partial,None,None,"Vz (Adp) Forum 2.0.3 stores sensitive information under the web root with insufficient access control, which allows remote attackers to obtain the administrative account name and password hash via a direct request for users/admin.txt."
30,CVE-2006-6890,,,,2006-12-31,2017-10-19,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Voodoo chat 1.0RC1b stores sensitive information under the web root with insufficient access control, which allows remote attackers to download passwords via a direct request for data/users.dat."
31,CVE-2006-6889,,,+Info,2006-12-31,2017-10-19,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"FreeStyle Wiki (fswiki) 3.6.2 and earlier stores sensitive information under the web root with insufficient access control, which allows remote attackers to obtain passwords via a direct request for config/user.dat."
32,CVE-2006-6888,,,+Info,2006-12-31,2017-10-19,5.0,None,Remote,Low,Not required,Partial,None,None,"P-News 1.16 and 1.17 store sensitive information under the web root with insufficient access control, which allows remote attackers to obtain the administrative account name and password hash via a direct request for db/user.dat."
33,CVE-2006-6887,94.0,,Exec Code,2006-12-31,2010-07-07,6.8,None,Remote,Medium,Not required,Partial,Partial,Partial,"Unrestricted file upload vulnerability in logahead UNU 1.0 allows remote attackers to upload and execute arbitrary PHP code via unspecified vectors related to plugins/widged/_widged.php (aka the WidgEd plugin), a different vulnerability than CVE-2006-6783. NOTE: The provenance of this information is unknown; the details are obtained solely from third party information."
34,CVE-2006-6886,200.0,,+Info,2006-12-31,2017-07-29,5.0,None,Remote,Low,Not required,Partial,None,None,"phpwcms 1.2.5-DEV allows remote attackers to obtain sensitive information via a direct request for (1) files.public-userroot.inc.php or (2) files.private.additions.inc.php in include/inc_lib/, which reveals the path in various error messages."
35,CVE-2006-6885,,,DoS,2006-12-31,2017-10-19,4.3,None,Remote,Medium,Not required,None,None,Partial,An ActiveX control in SwDir.dll in Macromedia Shockwave 10 allows remote attackers to cause a denial of service (Internet Explorer 7 crash) via a long string in the swURL attribute.
36,CVE-2006-6884,119.0,,Exec Code Overflow,2006-12-31,2018-10-17,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,"Buffer overflow in the WZFILEVIEW.FileViewCtrl.61 ActiveX control (aka Sky Software ""FileView"" ActiveX control) for WinZip 10.0 Build 6667 allows remote attackers to execute arbitrary code via a long argument to the CreateNewFolderFromName method, a different vulnerability than CVE-2006-5198."
37,CVE-2006-6883,,,Exec Code File Inclusion,2006-12-31,2018-10-17,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"** DISPUTED ** PHP remote file inclusion vulnerability in php4you.php in PHPIrc_bot 0.2 allows remote attackers to execute arbitrary PHP code via a URL in the dir parameter. NOTE: this issue is disputed by CVE, since the dir variable is declared before being used."
38,CVE-2006-6882,79.0,,XSS,2006-12-31,2018-10-17,4.3,None,Remote,Medium,Not required,None,Partial,None,Cross-site scripting (XSS) vulnerability in golden book allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.
39,CVE-2006-6881,119.0,,Exec Code Overflow,2006-12-31,2018-10-17,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,Buffer overflow in the Get_Wep function in cofvnet.c for ATMEL Linux PCI PCMCIA USB Drivers drivers 3.4.1.1 corruption allows attackers to execute arbitrary code via a long name argument.
40,CVE-2006-6880,89.0,,Exec Code Sql,2006-12-31,2017-10-19,7.5,None,Remote,Low,Not required,Partial,Partial,Partial,"Multiple SQL injection vulnerabilities in code/guestadd.php in PHP-Update 2.7 and earlier allow remote attackers to execute arbitrary SQL commands via the (1) newmessage, (2) newname, (3) newwebsite, or (4) newemail parameter."
41,CVE-2006-6879,,,,2006-12-31,2017-10-19,6.0,None,Remote,Medium,???,Partial,Partial,Partial,Unrestricted file upload vulnerability in admin/uploads.php in PHP-Update 2.7 and earlier allows remote authenticated users to upload arbitrary PHP scripts to the gfx/ and files/ directories via the userfile parameter.
